Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,60.44,65.09,90.77,101.25,169.07,277.38,300.49,,,0.78,DEEPENR
Raw Material Cost,,,,,,,,,,,DEEPENR
Change in Inventory,,,,,,,0.41,,,,DEEPENR
Power and Fuel,0.35,0.22,0.14,0.9,0.85,2.1,0.98,,,,DEEPENR
Other Mfr. Exp,20.0,17.53,23.49,24.86,41.42,85.86,97.79,,,0.63,DEEPENR
Employee Cost,6.59,6.77,9.28,13.26,14.46,19.93,23.13,,,0.02,DEEPENR
Selling and admin,3.61,3.56,4.69,6.47,7.87,11.6,12.15,,,0.04,DEEPENR
Other Expenses,1.14,1.0,0.85,0.76,6.88,2.12,4.57,,,0.02,DEEPENR
Other Income,0.89,1.76,1.21,1.32,-0.56,9.29,5.36,0.3,,0.01,DEEPENR
Depreciation,7.06,10.07,12.04,12.15,20.42,33.52,38.78,0.07,0.07,0.07,DEEPENR
Interest,4.52,6.44,8.7,10.77,15.03,22.28,11.57,,0.01,,DEEPENR
Profit before tax,18.06,21.26,32.79,33.4,61.58,109.26,117.29,0.23,-0.08,0.01,DEEPENR
Tax,6.03,9.12,12.74,12.13,20.68,34.07,41.27,0.06,-0.52,-0.03,DEEPENR
Net profit,12.03,12.14,20.04,21.27,40.9,75.19,76.02,0.17,0.44,0.04,DEEPENR
