Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,6.01,6.01,6.01,6.01,6.01,6.01,6.01,6.01,6.01,6.01,NKIND
Reserves,75.72,-227.88,-293.02,-317.74,-320.17,-312.67,-315.78,-335.08,-341.45,-343.99,NKIND
Borrowings,0.09,0.04,,,,,,,0.2,0.2,NKIND
Other Liabilities,986.24,1721.29,679.54,670.62,632.74,632.14,635.68,678.0,633.43,633.95,NKIND
Total,1068.06,1499.46,392.53,358.89,318.58,325.48,325.91,348.93,298.19,296.17,NKIND
Net Block,205.95,200.82,182.53,161.66,151.31,141.2,138.73,134.93,130.63,125.78,NKIND
Capital Work in Progress,10.42,2.33,2.02,1.29,0.29,2.25,5.42,5.34,4.26,5.12,NKIND
Investments,25.12,25.12,0.12,0.12,1.87,1.87,1.88,1.77,1.77,1.76,NKIND
Other Assets,826.57,1271.19,207.86,195.82,165.11,180.16,179.88,206.89,161.53,163.51,NKIND
Total,1068.06,1499.46,392.53,358.89,318.58,325.48,325.91,348.93,298.19,296.17,NKIND
Receivables,675.76,1019.68,48.92,41.12,34.03,35.74,39.46,32.36,19.5,21.76,NKIND
Inventory,57.28,118.74,3.79,2.51,6.34,7.61,4.73,23.58,2.37,1.41,NKIND
Cash & Bank,2.65,2.07,0.98,1.4,1.0,0.87,0.8,6.58,1.32,1.47,NKIND
No. of Equity Shares,6009900.0,6009900.0,6009900.0,6009900.0,6009900.0,6009900.0,6009900.0,6009900.0,6009900.0,6009900.0,NKIND
New Bonus Shares,,,,,,,,,,,NKIND
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NKIND
