Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,TIL
Reserves,261.64,261.81,262.41,232.52,166.23,269.18,281.42,301.17,271.02,203.9,TIL
Borrowings,125.19,226.66,269.96,291.75,319.87,66.67,173.83,190.04,270.59,359.65,TIL
Other Liabilities,173.05,171.51,100.09,95.85,160.78,176.69,121.3,127.69,145.95,132.9,TIL
Total,569.91,670.01,642.49,630.15,656.91,522.57,586.58,628.93,697.59,706.48,TIL
Net Block,162.14,178.41,185.31,168.2,195.97,143.12,136.93,127.8,167.39,119.53,TIL
Capital Work in Progress,46.89,55.53,43.32,43.3,2.2,1.76,2.36,11.84,6.77,2.27,TIL
Investments,103.86,99.82,99.82,99.82,99.82,3.31,3.3,3.13,3.06,3.11,TIL
Other Assets,257.02,336.25,314.04,318.83,358.92,374.38,443.99,486.16,520.37,581.57,TIL
Total,569.91,670.01,642.49,630.15,656.91,522.57,586.58,628.93,697.59,706.48,TIL
Receivables,45.94,61.53,80.24,89.93,136.53,75.04,120.83,185.05,210.02,238.51,TIL
Inventory,86.99,131.99,186.79,188.64,174.25,185.13,207.75,187.65,231.91,217.16,TIL
Cash & Bank,0.27,1.44,0.71,1.07,1.69,10.79,3.36,5.82,4.57,5.27,TIL
No. of Equity Shares,10030265.0,10030265.0,10030265.0,10030265.0,10030265.0,10030265.0,10030265.0,10030265.0,10030265.0,10030265.0,TIL
New Bonus Shares,,,,,,,,,,,TIL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,TIL
