Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,5645.65,5710.82,5080.91,4617.55,4100.29,3676.5,3587.11,2580.56,2329.95,2415.21,KESORAMIND
Raw Material Cost,3476.21,2933.1,2472.89,1941.48,1442.5,1213.9,1172.75,253.68,246.68,237.83,KESORAMIND
Change in Inventory,-125.14,55.96,42.68,-44.99,-73.76,-117.12,-47.71,-7.64,5.83,-26.51,KESORAMIND
Power and Fuel,761.5,855.9,793.47,722.19,681.07,613.23,675.28,677.92,639.12,602.22,KESORAMIND
Other Mfr. Exp,168.05,190.88,173.31,126.36,461.21,121.71,121.12,107.77,94.66,72.77,KESORAMIND
Employee Cost,334.79,384.17,412.2,388.06,293.21,313.73,324.07,122.27,134.64,142.24,KESORAMIND
Selling and admin,891.68,860.78,772.4,1043.07,1152.11,1098.42,1094.97,1101.22,989.04,937.11,KESORAMIND
Other Expenses,-13.8,229.83,213.23,234.04,273.71,174.72,220.48,287.95,3.06,2.01,KESORAMIND
Other Income,95.22,130.98,124.54,470.37,1214.24,227.37,153.23,82.21,-307.77,-192.61,KESORAMIND
Depreciation,297.4,305.93,318.1,273.88,122.31,123.05,128.23,87.92,91.26,96.21,KESORAMIND
Interest,410.15,514.36,572.83,680.53,677.53,282.1,421.24,282.6,315.05,245.81,KESORAMIND
Profit before tax,-710.25,-377.19,-480.3,-366.68,137.12,-154.11,-465.51,-266.2,-485.5,-140.11,KESORAMIND
Tax,-330.51,-47.96,35.25,,,0.76,-2.0,-11.95,,-307.05,KESORAMIND
Net profit,-379.74,-329.23,-515.55,-366.68,137.12,-154.87,-463.51,-254.25,-485.5,166.94,KESORAMIND
