Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,898.82,966.36,1020.23,821.64,632.47,977.59,1314.11,1438.02,1034.31,1172.14,MOIL
Raw Material Cost,18.33,24.33,25.84,24.07,17.34,26.47,29.85,38.4,38.42,32.01,MOIL
Change in Inventory,-19.24,-28.03,-6.62,94.81,13.9,-48.42,-19.44,0.86,68.33,-67.1,MOIL
Power and Fuel,32.93,39.73,37.37,40.77,38.4,40.51,44.79,49.03,47.76,45.46,MOIL
Other Mfr. Exp,109.05,118.39,130.93,147.95,134.45,140.88,148.92,177.68,187.71,179.16,MOIL
Employee Cost,236.16,262.17,256.2,262.89,301.34,307.8,406.28,428.37,462.76,444.45,MOIL
Selling and admin,48.11,44.93,46.61,43.53,48.85,84.58,103.78,112.31,74.79,88.09,MOIL
Other Expenses,1.77,14.23,15.47,18.2,35.43,30.67,28.4,37.32,35.66,29.06,MOIL
Other Income,203.32,235.27,303.32,316.61,252.16,221.13,177.72,190.81,181.11,52.48,MOIL
Depreciation,29.92,33.03,35.18,45.08,52.47,54.71,62.45,66.82,96.16,99.17,MOIL
Interest,,,,,,2.78,,,,,MOIL
Profit before tax,606.63,636.79,769.33,650.57,270.25,461.9,647.92,719.76,340.49,240.12,MOIL
Tax,195.86,205.06,259.76,222.56,97.28,156.07,225.93,245.86,92.27,63.48,MOIL
Net profit,410.77,431.72,509.56,428.01,172.98,305.83,421.99,473.89,248.22,176.63,MOIL
