Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,6307.36,8294.0,9981.35,11572.01,13533.44,16424.64,20267.42,29624.75,26066.6,20041.84,YESBANK
Raw Material Cost,,,,,,,,,,,YESBANK
Change in Inventory,,,,,,,,,,,YESBANK
Power and Fuel,,,,,,,,,,,YESBANK
Other Mfr. Exp,7.6,9.15,11.03,15.87,15.98,20.23,34.54,42.03,35.15,32.13,YESBANK
Employee Cost,475.6,656.1,784.97,980.85,1298.04,1807.96,2190.9,2474.11,2605.29,2433.19,YESBANK
Selling and admin,196.24,288.07,381.97,454.88,539.27,679.99,806.26,808.57,813.03,709.89,YESBANK
Other Expenses,302.48,545.46,870.42,1087.55,1548.83,2230.51,3503.91,8415.58,35698.54,11975.96,YESBANK
Other Income,857.12,1257.43,1721.58,2046.46,2712.15,4156.76,5223.83,4590.15,11856.49,3340.72,YESBANK
Depreciation,40.82,51.71,63.17,85.04,110.56,171.25,230.97,301.54,335.63,353.23,YESBANK
Interest,4691.72,6075.21,7265.09,8084.17,8966.72,10627.34,12530.36,19815.72,19261.37,12613.23,YESBANK
Profit before tax,1450.02,1925.73,2326.28,2910.11,3766.19,5044.12,6194.31,2357.35,-20825.92,-4735.07,YESBANK
Tax,473.02,625.05,708.5,904.75,1226.75,1714.02,1969.74,637.06,-4407.89,-1272.85,YESBANK
Net profit,977.0,1300.68,1617.78,2005.36,2539.45,3330.1,4224.56,1720.28,-16418.03,-3462.23,YESBANK
