Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,389.24,389.24,389.24,436.13,603.59,603.59,603.59,603.59,603.59,603.59,GMRINFRA
Reserves,6838.03,6796.49,6874.74,7883.47,9665.78,5881.21,16611.8,11199.1,11464.15,9142.63,GMRINFRA
Borrowings,2960.13,4237.2,5221.35,4274.24,5648.93,5967.76,6774.59,7186.24,8181.26,5118.03,GMRINFRA
Other Liabilities,602.88,727.21,1836.58,2592.76,717.23,988.4,2416.91,3303.81,4032.52,3386.58,GMRINFRA
Total,10790.28,12150.14,14321.91,15186.6,16635.53,13440.96,26406.89,22292.74,24281.52,18250.83,GMRINFRA
Net Block,101.47,108.9,104.45,83.28,75.78,71.47,119.36,158.76,134.65,125.16,GMRINFRA
Capital Work in Progress,1.57,,,,,,20.93,,,,GMRINFRA
Investments,6903.77,6913.58,9534.93,9125.56,9054.99,9824.21,22619.7,12238.92,15116.66,13795.02,GMRINFRA
Other Assets,3783.47,5127.66,4682.53,5977.76,7504.76,3545.28,3646.9,9895.06,9030.21,4330.65,GMRINFRA
Total,10790.28,12150.14,14321.91,15186.6,16635.53,13440.96,26406.89,22292.74,24281.52,18250.83,GMRINFRA
Receivables,295.44,206.79,145.86,147.95,112.45,67.88,50.34,394.74,538.87,333.21,GMRINFRA
Inventory,31.71,87.22,91.03,4.55,8.73,65.74,38.1,45.08,98.48,78.68,GMRINFRA
Cash & Bank,525.15,205.36,4.3,398.64,333.56,45.06,92.68,24.85,25.27,85.02,GMRINFRA
No. of Equity Shares,3892430282.0,3892430300.0,3892430300.0,4361251879.0,6035945275.0,6035945275.0,6035945275.0,6035945275.0,6035945275.0,6035945275.0,GMRINFRA
New Bonus Shares,,,,,,,,,,,GMRINFRA
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,GMRINFRA
