Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,15.87,15.87,15.87,15.87,15.87,15.87,17.41,52.44,52.44,54.39,MINDAIND
Reserves,268.31,292.92,314.35,353.34,419.23,512.45,952.49,1189.82,1296.97,1593.45,MINDAIND
Borrowings,164.19,152.33,152.92,117.68,112.73,187.39,96.24,599.48,764.28,675.23,MINDAIND
Other Liabilities,218.81,210.54,232.96,265.22,313.86,625.97,430.03,662.57,1400.37,1479.41,MINDAIND
Total,667.18,671.66,716.1,752.11,861.69,1341.68,1496.17,2504.31,3514.06,3802.48,MINDAIND
Net Block,226.95,247.95,255.33,278.05,251.33,264.81,279.79,685.75,1067.08,1264.78,MINDAIND
Capital Work in Progress,4.86,13.75,18.23,0.57,4.93,10.56,37.09,46.1,219.56,80.6,MINDAIND
Investments,67.1,75.53,93.5,82.2,194.65,356.75,604.4,755.97,1043.3,1131.93,MINDAIND
Other Assets,368.27,334.43,349.04,391.29,410.78,709.56,574.89,1016.49,1184.12,1325.17,MINDAIND
Total,667.18,671.66,716.1,752.11,861.69,1341.68,1496.17,2504.31,3514.06,3802.48,MINDAIND
Receivables,185.55,174.21,187.77,210.33,251.29,241.47,335.98,551.84,539.45,683.67,MINDAIND
Inventory,70.84,58.36,74.09,90.03,89.1,87.6,111.15,251.86,284.8,369.87,MINDAIND
Cash & Bank,47.94,32.09,14.43,20.74,16.81,318.96,14.75,42.83,138.74,79.47,MINDAIND
No. of Equity Shares,15865356.0,15865356.0,15865356.0,15865356.0,15865356.0,79326780.0,87041155.0,262216965.0,262216965.0,271928704.0,MINDAIND
New Bonus Shares,,,,,,,,,,,MINDAIND
Face value,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,MINDAIND
