Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,32122.66,35491.81,45297.72,46087.32,36706.92,52290.0,66464.0,77187.0,64262.0,70727.0,JSWSTEEL
Raw Material Cost,21037.61,22600.37,27200.63,27731.24,18916.04,29345.0,37058.0,39678.0,33493.0,28942.0,JSWSTEEL
Change in Inventory,297.81,172.46,244.1,1666.93,-1083.56,1390.0,-412.0,180.0,27.0,872.0,JSWSTEEL
Power and Fuel,1683.84,1964.09,3313.64,3475.67,3093.12,4097.0,4771.0,6437.0,5533.0,5210.0,JSWSTEEL
Other Mfr. Exp,3032.11,2506.13,4717.03,5682.11,5039.73,6221.0,7755.0,9253.0,8770.0,15036.0,JSWSTEEL
Employee Cost,625.87,670.97,799.58,946.83,953.29,1168.0,1260.0,1435.0,1496.0,1501.0,JSWSTEEL
Selling and admin,121.97,1320.8,166.08,199.98,188.9,224.0,174.0,470.0,280.0,247.0,JSWSTEEL
Other Expenses,288.27,290.79,557.81,846.78,1063.1,947.0,1139.0,1575.0,2171.0,1374.0,JSWSTEEL
Other Income,-641.66,-108.63,-1365.71,70.47,-5542.48,121.0,-175.0,398.0,-710.0,253.0,JSWSTEEL
Depreciation,1708.17,1973.89,2725.88,2784.5,2847.24,3025.0,3054.0,3421.0,3522.0,3781.0,JSWSTEEL
Interest,1186.41,1724.48,2740.13,2908.69,3218.73,3643.0,3591.0,3789.0,4022.0,3565.0,JSWSTEEL
Profit before tax,2094.56,2504.12,1955.33,3248.92,-5239.27,5131.0,7075.0,11707.0,4292.0,12196.0,JSWSTEEL
Tax,468.7,702.9,620.82,1082.44,-1709.6,1554.0,2450.0,3586.0,-999.0,3803.0,JSWSTEEL
Net profit,1625.86,1801.22,1334.51,2166.48,-3529.67,3577.0,4625.0,8121.0,5291.0,8393.0,JSWSTEEL
