Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,139.36,148.59,162.9,181.25,195.37,210.9,222.13,230.14,207.78,181.27,ICRA
Raw Material Cost,,,,,,,,,,,ICRA
Change in Inventory,,,,,,,,,,,ICRA
Power and Fuel,0.62,0.86,1.13,1.22,1.35,1.1,0.88,0.83,0.77,0.34,ICRA
Other Mfr. Exp,1.54,1.71,2.21,2.5,3.13,4.02,4.7,5.46,6.71,7.61,ICRA
Employee Cost,61.09,64.64,69.17,76.93,84.03,91.53,96.06,108.23,106.16,111.23,ICRA
Selling and admin,17.69,21.32,22.09,24.54,20.71,24.91,19.01,21.61,30.12,16.9,ICRA
Other Expenses,13.99,1.32,1.2,24.17,8.66,7.58,3.69,5.01,5.5,2.87,ICRA
Other Income,33.2,16.24,17.27,27.93,20.15,55.55,50.74,44.53,40.57,36.32,ICRA
Depreciation,1.9,2.11,2.45,3.69,3.56,3.2,2.66,2.43,5.38,5.25,ICRA
Interest,,,,,,0.04,0.03,0.03,1.66,1.73,ICRA
Profit before tax,75.73,72.87,81.92,76.13,94.08,134.07,145.84,131.07,92.05,71.66,ICRA
Tax,24.83,12.49,23.19,25.71,32.62,36.09,45.52,35.1,27.08,18.71,ICRA
Net profit,50.9,60.38,58.73,50.42,61.47,97.97,100.32,95.97,64.98,52.95,ICRA
