Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,5.0,5.0,5.0,5.0,5.0,5.0,8.33,10.45,10.45,10.45,GEEKAYWIRE
Reserves,-0.13,0.05,0.22,0.4,1.06,6.39,14.87,22.82,30.34,34.55,GEEKAYWIRE
Borrowings,8.98,15.57,18.98,19.69,25.62,52.8,70.59,69.89,55.05,82.91,GEEKAYWIRE
Other Liabilities,3.72,2.83,5.16,14.93,11.05,5.19,24.75,23.34,12.61,13.29,GEEKAYWIRE
Total,17.57,23.45,29.36,40.02,42.73,69.38,118.54,126.5,108.45,141.2,GEEKAYWIRE
Net Block,4.75,5.76,5.99,6.78,8.76,17.76,33.03,37.71,37.75,44.57,GEEKAYWIRE
Capital Work in Progress,0.48,0.48,0.48,0.48,0.84,8.54,,0.12,1.71,,GEEKAYWIRE
Investments,,,,,,,,,,,GEEKAYWIRE
Other Assets,12.34,17.21,22.89,32.76,33.13,43.08,85.51,88.67,68.99,96.63,GEEKAYWIRE
Total,17.57,23.45,29.36,40.02,42.73,69.38,118.54,126.5,108.45,141.2,GEEKAYWIRE
Receivables,8.01,6.47,9.77,19.08,16.91,20.21,38.65,53.24,40.49,32.02,GEEKAYWIRE
Inventory,2.71,4.61,8.23,7.27,7.88,9.08,24.99,18.29,14.82,47.22,GEEKAYWIRE
Cash & Bank,0.66,0.56,2.28,4.2,4.88,3.88,8.12,8.32,5.85,4.88,GEEKAYWIRE
No. of Equity Shares,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,8332000.0,10452000.0,10452000.0,10452000.0,GEEKAYWIRE
New Bonus Shares,,,,,,,,,,,GEEKAYWIRE
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,GEEKAYWIRE
