Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2645.46,2259.59,2100.43,1975.73,2213.08,3007.01,2926.79,3418.2,4311.3,5172.26,MANAPPURAM
Raw Material Cost,,,,,,,,,,,MANAPPURAM
Change in Inventory,,,,,,,,,,,MANAPPURAM
Power and Fuel,7.39,12.81,15.13,16.01,17.77,18.68,20.37,22.17,25.03,21.88,MANAPPURAM
Other Mfr. Exp,6.84,3.01,5.35,7.88,12.59,14.55,28.35,45.14,67.86,45.51,MANAPPURAM
Employee Cost,309.01,342.17,323.55,310.91,396.22,420.5,511.36,578.2,649.64,625.25,MANAPPURAM
Selling and admin,271.49,237.58,279.6,270.98,285.01,308.4,398.01,425.93,261.45,190.03,MANAPPURAM
Other Expenses,46.52,113.68,54.62,36.36,47.43,70.6,84.48,51.75,122.93,165.64,MANAPPURAM
Other Income,10.38,7.36,11.37,5.21,1.81,1.42,26.51,8.98,40.89,21.25,MANAPPURAM
Depreciation,48.28,61.71,63.9,53.88,53.09,58.26,60.97,68.48,154.07,155.67,MANAPPURAM
Interest,1089.1,1189.49,1026.6,872.49,883.87,1002.56,794.39,1017.77,1391.2,1719.98,MANAPPURAM
Profit before tax,877.21,306.5,343.05,412.43,518.91,1114.88,1055.37,1217.74,1680.01,2269.55,MANAPPURAM
Tax,285.75,98.07,117.04,141.7,181.67,388.84,366.28,427.29,449.7,571.63,MANAPPURAM
Net profit,591.46,208.43,226.01,270.73,337.24,726.03,689.09,790.46,1230.31,1697.92,MANAPPURAM
