Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,201.65,206.01,220.88,230.95,251.92,271.27,160.87,181.74,149.47,140.06,TATAINVEST
Raw Material Cost,,,,,,,,,,,TATAINVEST
Change in Inventory,,,,,,,,,,,TATAINVEST
Power and Fuel,0.05,0.06,0.06,0.07,0.07,0.07,0.05,0.05,0.05,0.02,TATAINVEST
Other Mfr. Exp,0.04,0.07,0.03,0.04,0.05,0.12,0.03,0.03,0.02,0.02,TATAINVEST
Employee Cost,8.94,9.36,7.26,9.54,10.36,10.93,10.48,11.95,12.04,12.11,TATAINVEST
Selling and admin,0.87,0.91,0.95,0.95,2.31,2.65,2.07,1.97,0.62,0.49,TATAINVEST
Other Expenses,5.91,3.97,6.96,4.49,4.96,17.4,6.25,7.12,6.7,6.58,TATAINVEST
Other Income,0.25,0.15,2.17,0.17,0.16,0.08,0.1,0.1,0.06,0.1,TATAINVEST
Depreciation,0.41,0.27,0.11,0.01,0.11,0.11,0.11,0.09,0.75,0.83,TATAINVEST
Interest,,,,,,,,,0.14,0.09,TATAINVEST
Profit before tax,185.68,191.52,207.68,216.02,234.22,240.07,141.98,160.63,129.21,120.02,TATAINVEST
Tax,24.09,24.38,29.0,29.51,31.61,37.7,15.34,12.98,10.57,11.18,TATAINVEST
Net profit,161.59,167.14,178.68,186.51,202.61,202.38,126.64,147.65,118.64,108.83,TATAINVEST
