Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,40.0,40.0,40.0,40.0,45.83,53.47,60.26,63.22,63.23,63.22,PTL
Raw Material Cost,,,,,,,,,,,PTL
Change in Inventory,,,,,,,,,,,PTL
Power and Fuel,6.79,7.56,8.5,8.87,9.17,9.53,12.34,13.13,12.51,11.94,PTL
Other Mfr. Exp,0.01,,,,,0.09,0.09,0.1,0.1,0.09,PTL
Employee Cost,0.26,2.32,1.21,5.59,0.97,2.14,1.03,2.53,2.37,2.54,PTL
Selling and admin,1.2,1.26,1.78,1.96,1.89,1.55,1.52,1.06,1.79,1.96,PTL
Other Expenses,-5.77,-6.2,-6.87,-7.08,-8.06,-8.28,-11.42,-12.09,-11.35,-10.76,PTL
Other Income,0.76,2.49,1.14,1.53,1.4,2.14,11.2,2.91,3.56,36.72,PTL
Depreciation,0.16,0.51,0.6,0.92,0.64,0.94,1.19,1.21,1.25,1.6,PTL
Interest,11.55,12.03,9.05,8.03,5.0,2.98,6.14,1.92,2.12,7.04,PTL
Profit before tax,26.56,25.01,26.87,23.24,37.62,46.66,60.57,58.27,58.0,85.53,PTL
Tax,9.07,8.13,9.25,8.19,13.37,16.37,14.74,18.41,14.07,15.49,PTL
Net profit,17.49,16.88,17.62,15.05,24.24,30.29,45.83,39.85,43.94,70.04,PTL
