Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,684.43,668.68,789.18,836.16,883.15,922.39,947.58,1099.01,1239.35,1110.98,VSTIND
Raw Material Cost,304.73,324.2,384.65,406.67,438.38,468.47,463.24,559.64,600.15,477.15,VSTIND
Change in Inventory,-3.44,3.61,1.96,9.12,3.06,0.11,-7.05,9.47,1.6,-1.75,VSTIND
Power and Fuel,3.92,5.36,5.66,5.76,5.28,7.14,7.29,8.9,9.01,7.61,VSTIND
Other Mfr. Exp,3.97,4.88,6.91,6.53,5.7,5.68,6.89,8.0,9.27,13.25,VSTIND
Employee Cost,62.28,63.76,70.89,77.69,81.41,90.78,90.49,93.87,106.55,119.49,VSTIND
Selling and admin,66.46,72.78,76.25,77.0,87.69,65.47,39.83,38.74,48.93,37.94,VSTIND
Other Expenses,29.86,21.0,28.67,29.06,30.35,37.23,38.79,46.21,52.39,43.2,VSTIND
Other Income,25.72,26.25,32.44,18.09,20.2,20.08,24.62,38.9,47.36,41.79,VSTIND
Depreciation,24.83,22.5,26.57,31.9,31.02,36.92,39.16,41.35,41.76,35.07,VSTIND
Interest,,,,,,,,,,,VSTIND
Profit before tax,210.66,184.06,223.98,228.76,226.58,230.89,279.46,350.67,420.25,417.31,VSTIND
Tax,68.15,57.81,73.82,76.55,73.46,79.37,97.56,123.83,116.16,106.51,VSTIND
Net profit,142.51,126.25,150.15,152.21,153.11,151.53,181.89,226.84,304.09,310.79,VSTIND
