Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,22.56,22.69,22.76,23.07,23.07,23.16,26.76,27.09,27.09,26.68,DELTACORP
Reserves,661.08,678.09,792.98,838.0,861.31,930.96,1644.48,1907.95,1889.92,1985.83,DELTACORP
Borrowings,4.72,0.75,146.24,111.19,78.68,66.5,2.27,,,,DELTACORP
Other Liabilities,28.72,11.58,41.97,33.43,33.73,37.85,227.46,67.39,57.57,82.42,DELTACORP
Total,717.08,713.11,1003.95,1005.69,996.79,1058.47,1900.97,2002.43,1974.58,2094.93,DELTACORP
Net Block,1.47,1.32,220.82,214.79,202.55,205.67,334.66,328.2,335.29,320.86,DELTACORP
Capital Work in Progress,24.27,,0.95,1.06,0.08,0.13,1.62,6.48,4.85,4.29,DELTACORP
Investments,98.44,82.34,477.77,427.25,403.76,420.36,986.14,1350.07,1349.37,1407.93,DELTACORP
Other Assets,592.9,629.45,304.41,362.59,390.4,432.31,578.55,317.68,285.07,361.85,DELTACORP
Total,717.08,713.11,1003.95,1005.69,996.79,1058.47,1900.97,2002.43,1974.58,2094.93,DELTACORP
Receivables,27.1,5.25,4.36,3.08,3.37,3.57,7.5,6.55,0.85,2.71,DELTACORP
Inventory,9.04,0.09,12.14,11.08,11.61,11.78,12.77,11.92,13.12,13.36,DELTACORP
Cash & Bank,71.58,1.65,28.74,11.27,14.44,20.85,62.94,27.81,54.76,21.72,DELTACORP
No. of Equity Shares,225592854.0,226851504.0,227576504.0,230664104.0,230664104.0,231624104.0,267590478.0,270938186.0,270938186.0,266820937.0,DELTACORP
New Bonus Shares,,,,,,,,,,,DELTACORP
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DELTACORP
