Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,33.37,33.37,33.37,33.37,33.37,128.45,128.45,92.97,53.17,191.66,ASHIMASYN
Reserves,-284.04,-297.99,-310.91,-322.53,-114.79,-74.6,31.82,133.7,30.57,18.56,ASHIMASYN
Borrowings,470.58,468.11,468.09,539.73,155.79,78.28,23.74,22.84,19.17,15.59,ASHIMASYN
Other Liabilities,46.02,62.78,64.78,69.58,149.03,66.26,71.6,71.19,194.72,44.39,ASHIMASYN
Total,265.93,266.27,255.33,320.15,223.4,198.39,255.61,320.7,297.63,270.2,ASHIMASYN
Net Block,185.86,173.69,161.64,145.07,137.59,121.12,105.04,136.55,138.61,134.12,ASHIMASYN
Capital Work in Progress,,,,,,0.16,,0.32,0.69,0.71,ASHIMASYN
Investments,,,,,,,,14.78,16.28,3.0,ASHIMASYN
Other Assets,80.07,92.58,93.69,175.08,85.81,77.11,150.57,169.05,142.05,132.37,ASHIMASYN
Total,265.93,266.27,255.33,320.15,223.4,198.39,255.61,320.7,297.63,270.2,ASHIMASYN
Receivables,23.4,21.95,23.49,32.11,8.03,8.26,15.36,24.88,16.48,14.17,ASHIMASYN
Inventory,42.54,57.52,56.59,47.65,46.7,44.47,57.18,73.33,58.38,36.8,ASHIMASYN
Cash & Bank,6.74,4.99,6.2,7.49,12.05,11.59,8.18,17.09,17.27,52.8,ASHIMASYN
No. of Equity Shares,33368787.0,33368787.0,33368787.0,33368787.0,33368787.0,128453876.0,128453876.0,92967365.0,53171917.0,191660078.0,ASHIMASYN
New Bonus Shares,,,,,,,,,,,ASHIMASYN
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ASHIMASYN
