Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,154.35,152.84,175.26,241.3,252.72,256.89,242.77,305.9,325.52,419.28,TEXMOPIPES
Raw Material Cost,117.7,117.43,134.85,186.25,194.85,199.44,189.32,238.34,253.98,334.45,TEXMOPIPES
Change in Inventory,5.65,3.78,2.63,1.01,-0.93,-0.49,-3.63,1.24,6.11,5.31,TEXMOPIPES
Power and Fuel,4.38,5.37,5.89,7.06,7.77,7.45,7.72,10.03,11.46,12.67,TEXMOPIPES
Other Mfr. Exp,4.49,2.48,2.55,4.95,3.6,4.91,5.62,9.54,7.94,7.84,TEXMOPIPES
Employee Cost,4.86,6.44,7.37,9.05,11.22,13.2,12.43,15.43,15.15,13.89,TEXMOPIPES
Selling and admin,9.62,10.94,12.97,14.92,17.77,17.59,14.35,19.23,21.86,27.52,TEXMOPIPES
Other Expenses,-0.21,-1.09,-2.64,-1.46,-4.42,-1.2,-2.27,-2.58,-1.3,-0.81,TEXMOPIPES
Other Income,0.86,1.05,1.4,1.49,2.32,4.34,4.47,2.15,0.35,1.12,TEXMOPIPES
Depreciation,4.83,5.12,5.49,5.25,5.51,6.65,5.31,5.6,6.2,6.26,TEXMOPIPES
Interest,9.18,8.76,10.3,12.91,12.91,12.19,9.78,9.7,10.54,9.49,TEXMOPIPES
Profit before tax,6.01,2.22,2.51,4.87,4.9,0.51,1.35,4.0,6.15,14.4,TEXMOPIPES
Tax,1.8,0.99,0.69,1.56,1.17,1.63,1.07,0.65,1.83,3.17,TEXMOPIPES
Net profit,4.21,1.23,1.82,3.31,3.74,-1.12,0.28,3.34,4.33,11.23,TEXMOPIPES
