Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,18.96,18.96,18.96,18.96,28.44,28.44,23.0,23.0,23.0,23.0,MARATHON
Reserves,432.43,472.3,497.7,522.4,598.05,682.65,553.79,576.88,608.1,636.98,MARATHON
Borrowings,36.36,11.59,0.14,,,11.31,207.81,309.65,331.06,410.33,MARATHON
Other Liabilities,52.35,19.55,22.7,22.43,8.44,8.22,127.93,123.1,130.77,50.71,MARATHON
Total,540.1,522.4,539.5,563.79,634.93,730.62,912.53,1032.63,1092.93,1121.02,MARATHON
Net Block,8.46,1.36,1.22,0.87,0.39,0.27,105.07,113.53,160.55,155.29,MARATHON
Capital Work in Progress,,,,,,,,,,,MARATHON
Investments,125.93,125.67,125.67,125.66,0.54,0.48,3.33,140.74,222.94,221.56,MARATHON
Other Assets,405.71,395.37,412.61,437.26,634.0,729.87,804.13,778.36,709.44,744.17,MARATHON
Total,540.1,522.4,539.5,563.79,634.93,730.62,912.53,1032.63,1092.93,1121.02,MARATHON
Receivables,3.55,4.03,1.67,0.68,69.06,262.74,0.04,0.95,2.78,7.59,MARATHON
Inventory,52.72,30.64,14.62,10.0,131.97,19.92,282.08,284.83,247.64,280.79,MARATHON
Cash & Bank,12.69,8.67,1.31,4.35,3.38,0.49,10.64,1.62,0.69,0.71,MARATHON
No. of Equity Shares,18958230.0,18958230.0,18958230.0,18958230.0,28437345.0,28437345.0,23000000.0,46000000.0,46000000.0,46000000.0,MARATHON
New Bonus Shares,,,,,,,,,,,MARATHON
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,MARATHON
