Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,8.88,8.88,8.88,8.88,8.88,8.88,8.88,8.88,8.88,8.88,JOCIL
Reserves,118.59,126.98,133.11,139.38,149.76,159.31,163.2,164.81,171.64,187.23,JOCIL
Borrowings,30.47,35.69,12.11,10.52,9.04,28.42,6.66,8.33,8.31,2.04,JOCIL
Other Liabilities,65.87,77.85,89.12,40.98,40.03,54.04,33.16,30.18,51.17,54.12,JOCIL
Total,223.81,249.4,243.22,199.76,207.71,250.65,211.9,212.2,240.0,252.27,JOCIL
Net Block,80.42,81.66,73.72,66.75,63.2,58.7,53.79,49.64,48.36,48.16,JOCIL
Capital Work in Progress,1.41,1.88,0.5,1.22,0.6,2.28,1.46,3.95,4.6,5.52,JOCIL
Investments,1.45,1.35,1.41,1.41,1.32,2.76,16.02,8.68,1.82,20.29,JOCIL
Other Assets,140.53,164.51,167.59,130.38,142.59,186.91,140.63,149.93,185.22,178.3,JOCIL
Total,223.81,249.4,243.22,199.76,207.71,250.65,211.9,212.2,240.0,252.27,JOCIL
Receivables,50.01,55.52,44.6,47.76,61.32,90.98,49.21,57.45,80.9,85.32,JOCIL
Inventory,50.65,57.2,60.53,55.5,54.14,55.09,55.56,57.01,72.71,77.55,JOCIL
Cash & Bank,2.22,5.63,7.38,7.01,5.02,14.51,18.02,17.67,24.22,8.35,JOCIL
No. of Equity Shares,8881150.0,8881150.0,8881625.0,8881625.0,8881625.0,8881625.0,8881625.0,8881150.0,8881150.0,8881150.0,JOCIL
New Bonus Shares,,,,,,,,,,,JOCIL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,JOCIL
