Report Date,2012-06-30 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1687.49,978.55,1251.51,1561.99,1658.42,1270.95,922.09,1023.94,780.82,898.41,STEELXIND
Raw Material Cost,1426.05,794.57,1022.08,1309.91,1351.52,1049.06,773.1,855.65,581.76,714.14,STEELXIND
Change in Inventory,130.04,16.81,40.67,36.74,-26.62,-30.24,-17.11,15.08,-30.02,9.4,STEELXIND
Power and Fuel,81.37,46.69,58.7,3.24,2.56,15.62,8.35,7.83,0.94,2.82,STEELXIND
Other Mfr. Exp,52.13,27.18,46.04,61.69,86.68,61.95,58.22,67.83,52.7,45.76,STEELXIND
Employee Cost,17.15,13.3,17.31,22.81,23.61,23.63,24.16,25.74,26.45,25.92,STEELXIND
Selling and admin,73.24,19.08,20.01,27.0,26.1,14.56,14.0,14.57,13.78,14.74,STEELXIND
Other Expenses,19.11,-1.14,0.77,-1.07,-10.69,1.76,38.11,43.6,4.31,-29.67,STEELXIND
Other Income,14.3,19.51,7.28,12.26,10.93,-45.78,-39.22,-1.38,-0.98,77.49,STEELXIND
Depreciation,17.16,11.76,15.01,25.02,26.54,29.76,29.0,29.62,27.24,42.72,STEELXIND
Interest,107.81,63.09,80.44,127.63,122.73,157.44,135.52,9.97,3.47,26.24,STEELXIND
Profit before tax,37.81,40.34,39.1,34.76,13.68,-158.85,-214.7,-17.17,39.17,142.63,STEELXIND
Tax,10.94,-12.94,3.27,6.31,6.28,-1.69,-44.56,19.51,-25.13,2.66,STEELXIND
Net profit,26.87,53.29,35.82,28.46,7.39,-157.16,-170.13,-36.68,64.29,139.97,STEELXIND
