Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,877.09,1150.54,1594.93,1939.64,2096.27,2276.46,2277.1,2840.9,3306.8,4276.2,PIIND
Raw Material Cost,492.73,672.48,955.35,1086.21,1178.22,1203.97,1161.3,1500.2,1815.1,2487.6,PIIND
Change in Inventory,33.6,-1.72,36.26,22.76,19.94,40.89,-7.7,-50.0,2.3,101.1,PIIND
Power and Fuel,36.16,52.12,74.44,76.74,60.59,68.86,75.1,91.2,110.3,115.3,PIIND
Other Mfr. Exp,76.42,51.89,77.52,132.21,29.96,42.29,52.2,65.6,78.5,88.1,PIIND
Employee Cost,70.54,86.96,109.65,142.16,192.3,221.55,241.5,264.4,312.8,367.5,PIIND
Selling and admin,153.64,188.87,274.27,286.73,140.58,160.08,174.2,194.1,206.4,205.8,PIIND
Other Expenses,-32.39,-85.08,-152.21,-141.13,81.41,68.27,70.5,98.9,85.0,122.2,PIIND
Other Income,64.58,8.11,11.15,34.4,33.17,35.58,59.5,58.7,46.6,113.3,PIIND
Depreciation,17.11,21.81,31.37,49.16,53.74,72.67,82.6,92.6,133.2,160.3,PIIND
Interest,21.68,24.13,13.94,12.12,11.69,8.76,7.9,8.0,20.0,33.8,PIIND
Profit before tax,139.38,143.75,258.01,352.6,400.89,506.48,463.6,534.6,594.4,910.0,PIIND
Tax,38.84,47.4,74.27,109.35,91.24,49.11,97.0,126.9,152.1,191.1,PIIND
Net profit,100.54,96.34,183.74,243.25,309.65,457.37,366.6,407.7,442.3,718.9,PIIND
