Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1312.36,1530.74,1594.78,1903.96,2149.93,2301.71,2353.99,2488.7,2389.92,2582.29,EMAMILTD
Raw Material Cost,587.3,701.52,678.18,731.19,790.41,771.43,788.58,889.94,809.8,854.11,EMAMILTD
Change in Inventory,-23.51,8.09,24.18,-13.02,20.09,13.2,10.48,14.47,3.56,8.16,EMAMILTD
Power and Fuel,6.89,8.53,9.46,12.02,11.56,14.51,17.82,22.18,21.81,20.9,EMAMILTD
Other Mfr. Exp,13.15,15.36,20.3,19.68,23.45,31.5,31.93,37.08,37.47,35.2,EMAMILTD
Employee Cost,81.88,103.88,133.24,149.54,177.29,200.68,222.41,243.76,261.71,272.75,EMAMILTD
Selling and admin,369.13,436.2,442.66,575.25,477.95,525.47,569.91,573.96,563.26,526.39,EMAMILTD
Other Expenses,-39.97,-74.91,-92.8,-107.44,34.3,32.09,33.93,29.83,107.4,36.39,EMAMILTD
Other Income,59.86,55.77,60.58,102.66,38.22,44.97,27.82,27.41,90.83,102.66,EMAMILTD
Depreciation,18.65,21.19,32.82,31.48,252.13,304.67,305.31,318.04,326.1,361.15,EMAMILTD
Interest,15.55,6.1,3.89,4.9,53.75,57.62,33.17,19.29,18.9,12.01,EMAMILTD
Profit before tax,296.13,376.73,451.79,576.98,387.4,421.91,389.23,396.5,337.86,574.21,EMAMILTD
Tax,39.32,52.96,53.56,105.35,55.25,75.55,79.72,91.25,48.74,99.09,EMAMILTD
Net profit,256.81,323.77,398.23,471.63,332.15,346.37,309.52,305.24,289.12,475.13,EMAMILTD
