Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1311.9,1622.15,1634.01,1638.3,1675.04,1634.84,1873.34,2780.87,2359.64,1539.29,NECLIFE
Raw Material Cost,1041.38,1206.52,1212.49,1169.51,1198.62,1145.83,1417.31,2268.13,1862.83,1052.82,NECLIFE
Change in Inventory,134.67,64.4,57.81,28.18,23.94,-8.34,30.43,46.99,5.25,-102.8,NECLIFE
Power and Fuel,42.26,60.94,66.1,79.6,87.89,75.44,91.85,103.47,92.72,84.63,NECLIFE
Other Mfr. Exp,28.14,32.92,32.33,35.94,38.61,52.4,32.01,49.87,46.39,44.16,NECLIFE
Employee Cost,47.67,48.63,51.35,62.73,81.9,79.26,78.42,79.92,81.02,73.42,NECLIFE
Selling and admin,32.72,46.0,44.31,53.81,53.0,56.25,48.46,63.59,63.35,69.12,NECLIFE
Other Expenses,4.65,1.41,-3.51,-2.06,-0.03,-6.88,-0.34,-1.24,0.57,3.05,NECLIFE
Other Income,11.7,15.99,11.65,19.96,5.62,22.67,6.02,5.82,4.32,-21.66,NECLIFE
Depreciation,60.73,75.96,84.19,76.56,57.39,62.25,64.31,63.26,60.77,60.25,NECLIFE
Interest,115.25,115.49,137.99,125.59,123.31,117.41,115.2,148.13,125.82,112.03,NECLIFE
Profit before tax,85.47,114.67,78.22,84.76,63.91,67.21,62.57,58.55,35.74,-84.65,NECLIFE
Tax,12.22,29.0,16.15,18.49,9.59,12.08,10.41,11.22,5.68,-11.5,NECLIFE
Net profit,73.25,85.67,62.08,66.26,54.33,55.13,52.16,47.33,30.06,-73.15,NECLIFE
