Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.41,10.41,10.41,10.41,10.41,10.41,10.41,10.41,10.41,10.41,ARIHANTCAP
Reserves,40.45,41.26,41.95,46.4,50.53,65.44,83.73,98.1,114.13,146.74,ARIHANTCAP
Borrowings,10.84,0.01,0.01,,,8.46,91.43,97.7,34.79,48.05,ARIHANTCAP
Other Liabilities,37.34,31.44,30.89,30.93,32.52,55.42,60.96,69.94,137.51,216.89,ARIHANTCAP
Total,99.04,83.12,83.26,87.74,93.46,139.73,246.53,276.15,296.84,422.09,ARIHANTCAP
Net Block,11.63,10.49,9.75,8.41,8.37,8.24,10.09,9.69,9.4,8.9,ARIHANTCAP
Capital Work in Progress,,,,,,,,,,,ARIHANTCAP
Investments,20.41,18.09,17.64,25.35,12.33,28.55,16.19,28.93,21.28,22.83,ARIHANTCAP
Other Assets,67.0,54.54,55.87,53.98,72.76,102.94,220.25,237.53,266.16,390.36,ARIHANTCAP
Total,99.04,83.12,83.26,87.74,93.46,139.73,246.53,276.15,296.84,422.09,ARIHANTCAP
Receivables,23.3,20.91,9.46,19.07,25.25,62.04,115.71,127.96,64.33,144.59,ARIHANTCAP
Inventory,6.82,,3.7,3.09,14.08,1.7,12.83,,9.65,9.87,ARIHANTCAP
Cash & Bank,31.3,23.61,30.85,24.46,25.28,21.42,75.24,86.25,155.98,100.6,ARIHANTCAP
No. of Equity Shares,20822560.0,20822560.0,20822560.0,20822560.0,20822560.0,20822560.0,20822560.0,20822560.0,20822560.0,20822560.0,ARIHANTCAP
New Bonus Shares,,,,,,,,,,,ARIHANTCAP
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,ARIHANTCAP
