Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,915.96,843.26,708.72,574.33,1251.55,1528.12,1475.14,1668.37,2058.87,2362.18,ITI
Raw Material Cost,315.09,234.89,136.95,185.09,669.58,604.77,545.42,605.35,507.72,445.77,ITI
Change in Inventory,2.84,-10.88,-1.98,-2.06,-0.44,17.62,-11.77,11.29,40.29,8.55,ITI
Power and Fuel,18.61,22.73,23.34,21.5,17.36,17.78,16.54,15.32,16.68,19.08,ITI
Other Mfr. Exp,442.24,426.05,413.08,228.13,336.28,663.97,560.93,805.68,1146.42,1511.02,ITI
Employee Cost,401.45,392.75,337.32,321.19,315.13,300.87,225.5,204.22,231.01,290.44,ITI
Selling and admin,27.51,101.51,87.49,26.62,85.12,52.14,30.25,32.37,35.69,39.86,ITI
Other Expenses,10.18,-56.97,-47.59,0.07,0.01,10.83,3.35,117.09,15.5,13.29,ITI
Other Income,33.03,209.64,39.12,85.78,593.61,540.58,327.45,336.47,183.89,161.37,ITI
Depreciation,21.3,18.32,17.22,15.32,12.9,16.94,24.86,37.09,41.89,41.85,ITI
Interest,85.25,84.8,122.31,157.25,157.15,152.62,153.41,106.47,140.66,159.59,ITI
Profit before tax,-369.8,-182.06,-344.26,-297.12,251.19,266.4,230.56,92.54,147.48,11.2,ITI
Tax,,,,,,,,,,,ITI
Net profit,-369.8,-182.06,-344.26,-297.13,251.19,266.39,230.56,92.54,147.48,11.2,ITI
