Report Date,2012-06-30 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,282.24,205.1,261.25,329.1,360.11,393.05,445.64,413.31,264.55,93.99,INDLMETER
Raw Material Cost,203.88,181.89,216.38,260.63,289.79,327.36,389.29,340.81,239.71,73.67,INDLMETER
Change in Inventory,-15.55,18.4,10.05,0.85,1.41,8.16,29.55,9.53,26.0,-13.13,INDLMETER
Power and Fuel,1.21,0.95,1.47,2.1,1.9,2.25,2.31,3.07,2.06,1.57,INDLMETER
Other Mfr. Exp,0.22,0.22,0.44,0.35,0.34,0.25,0.29,0.3,0.42,0.15,INDLMETER
Employee Cost,10.16,8.22,11.59,12.4,12.86,14.77,15.47,16.1,15.65,10.5,INDLMETER
Selling and admin,16.22,11.53,15.7,22.04,18.99,18.03,21.74,20.8,14.85,9.79,INDLMETER
Other Expenses,1.38,0.87,1.53,2.28,3.87,3.94,5.54,4.99,3.27,2.07,INDLMETER
Other Income,0.05,0.22,0.41,0.65,0.74,0.87,0.92,0.95,2.11,-39.32,INDLMETER
Depreciation,4.26,3.33,4.93,6.34,5.93,6.04,6.59,6.5,7.2,7.51,INDLMETER
Interest,19.22,13.3,19.06,20.77,23.93,24.37,26.74,28.46,30.83,38.55,INDLMETER
Profit before tax,10.19,3.41,0.61,3.69,4.65,5.07,8.14,2.76,-21.33,-102.27,INDLMETER
Tax,2.99,1.12,0.38,1.11,1.56,1.67,2.27,0.8,-7.09,-30.1,INDLMETER
Net profit,7.2,2.28,0.22,2.59,3.1,3.39,5.88,1.96,-14.24,-72.17,INDLMETER
