Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,28.26,28.31,28.32,29.13,29.13,29.17,29.24,29.25,29.3,29.34,COROMANDEL
Reserves,2342.93,2147.3,2204.74,2135.4,2473.63,2782.76,2897.6,3404.68,4359.74,5170.97,COROMANDEL
Borrowings,2464.1,2270.24,1517.68,2281.93,2676.7,2230.56,2730.81,2956.94,2021.57,386.27,COROMANDEL
Other Liabilities,2470.74,2901.43,3311.59,3862.1,3866.39,3520.49,4215.39,4256.51,3807.15,3355.43,COROMANDEL
Total,7306.03,7347.28,7062.33,8308.56,9045.85,8562.98,9873.04,10647.38,10217.76,8942.01,COROMANDEL
Net Block,807.1,1142.05,1211.11,1365.28,1315.25,1323.62,1323.88,1306.58,2022.91,2002.01,COROMANDEL
Capital Work in Progress,133.13,27.94,26.92,46.44,41.63,21.96,48.25,190.22,64.75,89.17,COROMANDEL
Investments,627.94,879.55,744.01,352.21,369.68,334.19,288.07,320.59,334.64,352.47,COROMANDEL
Other Assets,5737.86,5297.74,5080.29,6544.63,7319.29,6883.21,8212.84,8829.99,7795.46,6498.36,COROMANDEL
Total,7306.03,7347.28,7062.33,8308.56,9045.85,8562.98,9873.04,10647.38,10217.76,8942.01,COROMANDEL
Receivables,887.02,1610.89,1294.14,1436.68,1639.74,1618.49,1574.62,1828.7,1724.35,562.31,COROMANDEL
Inventory,1855.61,1264.89,1671.4,2252.35,2345.76,1724.61,2252.5,3234.23,2691.93,2587.22,COROMANDEL
Cash & Bank,917.85,452.76,457.03,296.16,182.6,163.52,547.88,138.12,60.12,669.81,COROMANDEL
No. of Equity Shares,282569542.0,283057818.0,283181822.0,291250357.0,291320465.0,291669127.0,292383409.0,292527329.0,292953749.0,293378679.0,COROMANDEL
New Bonus Shares,,,,,,,,,,,COROMANDEL
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COROMANDEL
