Report Date,2012-09-30 00:00:00,2013-06-30 00:00:00,2014-06-30 00:00:00,2015-06-30 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.01,25.01,25.01,25.01,25.01,25.01,25.01,25.01,25.01,25.01,ROLLT
Reserves,23.1,16.82,41.42,59.7,71.62,76.62,72.97,-6.64,-6.5,36.5,ROLLT
Borrowings,71.32,150.88,134.75,28.3,187.85,194.65,,,,,ROLLT
Other Liabilities,66.47,364.72,28.86,34.56,17.04,14.38,136.93,114.21,89.37,76.43,ROLLT
Total,170.9,557.43,230.04,147.57,301.52,310.66,234.91,132.58,107.88,137.94,ROLLT
Net Block,25.03,24.19,21.12,18.43,5.69,5.22,2.05,0.75,0.75,,ROLLT
Capital Work in Progress,0.87,2.16,0.45,1.52,1.52,2.08,0.45,0.45,0.45,,ROLLT
Investments,2.0,22.0,22.0,57.82,138.24,141.29,125.0,61.61,61.61,10.32,ROLLT
Other Assets,143.0,509.08,186.47,69.8,156.07,162.07,107.41,69.77,45.07,127.62,ROLLT
Total,170.9,557.43,230.04,147.57,301.52,310.66,234.91,132.58,107.88,137.94,ROLLT
Receivables,15.37,18.59,121.66,11.35,72.11,88.25,46.49,34.71,33.81,17.37,ROLLT
Inventory,6.84,8.08,10.74,9.66,0.31,0.25,2.86,,,,ROLLT
Cash & Bank,3.48,0.89,0.73,1.3,0.45,0.25,0.65,0.21,0.33,0.25,ROLLT
No. of Equity Shares,1300000.0,25013000.0,25013000.0,125065000.0,125065000.0,125065000.0,250130000.0,250130000.0,250130000.0,250130000.0,ROLLT
New Bonus Shares,,15007800.0,,,,,,,,,ROLLT
Face value,10.0,10.0,10.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,ROLLT
