Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,5.27,10.26,3.23,2.18,48.04,6.44,4.81,8.04,8.62,11.32,CONSOFINVT
Raw Material Cost,,,,,,,,,,,CONSOFINVT
Change in Inventory,,,,,,,,,,,CONSOFINVT
Power and Fuel,,,,,,,,,,,CONSOFINVT
Other Mfr. Exp,,,,,,0.01,,,,,CONSOFINVT
Employee Cost,0.12,0.14,0.12,0.11,0.16,0.2,0.18,0.17,0.18,0.18,CONSOFINVT
Selling and admin,0.3,0.38,0.25,0.66,0.39,0.34,0.44,0.33,0.28,0.24,CONSOFINVT
Other Expenses,0.17,0.06,0.5,,0.18,6.96,0.82,6.11,0.11,0.12,CONSOFINVT
Other Income,0.03,-1.14,-0.07,0.25,0.01,1.09,-10.43,-6.34,,0.02,CONSOFINVT
Depreciation,0.05,0.05,0.05,0.05,0.05,0.04,0.03,0.03,0.02,0.02,CONSOFINVT
Interest,,,,,,,,0.19,,,CONSOFINVT
Profit before tax,4.66,8.49,2.24,1.61,47.27,-0.02,-7.09,-5.13,8.03,10.78,CONSOFINVT
Tax,1.13,0.87,5.96,0.12,1.51,2.91,1.7,1.42,2.41,2.19,CONSOFINVT
Net profit,3.53,7.62,-3.72,1.49,45.76,-2.93,-8.79,-6.56,5.62,8.58,CONSOFINVT
