Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,16.0,18.29,31.11,31.11,31.11,31.11,31.12,31.12,31.13,31.16,WESTLIFE
Reserves,-0.23,2.14,444.4,446.05,447.22,448.5,449.83,443.6,445.77,450.48,WESTLIFE
Borrowings,,,,,,,,,,,WESTLIFE
Other Liabilities,0.23,1.32,0.25,0.04,0.1,0.08,0.04,6.96,6.28,4.59,WESTLIFE
Total,16.0,21.75,475.76,477.2,478.43,479.69,480.99,481.68,483.18,486.23,WESTLIFE
Net Block,,,,,,,0.01,0.01,,,WESTLIFE
Capital Work in Progress,,,,,,,,,,,WESTLIFE
Investments,2.79,0.02,61.81,62.04,62.28,475.18,475.18,476.21,477.3,479.48,WESTLIFE
Other Assets,13.21,21.73,413.95,415.16,416.15,4.51,5.8,5.46,5.88,6.75,WESTLIFE
Total,16.0,21.75,475.76,477.2,478.43,479.69,480.99,481.68,483.18,486.23,WESTLIFE
Receivables,0.02,0.95,,,,,,5.27,5.62,5.33,WESTLIFE
Inventory,,,,,,,,,,,WESTLIFE
Cash & Bank,0.01,12.04,0.06,0.06,0.23,0.22,0.04,0.14,0.23,1.36,WESTLIFE
No. of Equity Shares,16000000.0,18286010.0,155533595.0,155533595.0,155551795.0,155569505.0,155587945.0,155603600.0,155668665.0,155802865.0,WESTLIFE
New Bonus Shares,,2286010.0,,,,,,,,,WESTLIFE
Face value,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,WESTLIFE
