Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,NAGREEKCAP
Reserves,53.92,57.0,59.82,83.64,66.03,64.7,82.63,40.6,15.57,15.75,NAGREEKCAP
Borrowings,67.64,98.36,137.01,223.73,203.97,207.88,286.15,202.84,92.8,89.64,NAGREEKCAP
Other Liabilities,3.64,3.34,5.64,4.74,1.63,1.7,29.63,29.58,6.35,8.06,NAGREEKCAP
Total,131.51,165.01,208.78,318.42,277.94,280.59,404.72,279.33,121.03,119.76,NAGREEKCAP
Net Block,1.33,1.31,1.29,1.26,1.24,1.22,1.2,1.18,1.33,1.29,NAGREEKCAP
Capital Work in Progress,,,,,,,0.01,0.18,,,NAGREEKCAP
Investments,65.61,65.59,64.84,6.9,6.69,4.93,5.9,6.47,7.17,7.05,NAGREEKCAP
Other Assets,64.57,98.11,142.65,310.26,270.01,274.44,397.61,271.5,112.53,111.42,NAGREEKCAP
Total,131.51,165.01,208.78,318.42,277.94,280.59,404.72,279.33,121.03,119.76,NAGREEKCAP
Receivables,2.44,0.12,5.22,0.67,0.2,1.36,0.36,2.87,1.04,0.62,NAGREEKCAP
Inventory,20.58,26.68,27.26,150.19,70.81,102.23,234.5,102.61,19.39,20.37,NAGREEKCAP
Cash & Bank,0.51,0.34,0.33,0.02,0.04,0.11,0.36,0.14,0.18,0.17,NAGREEKCAP
No. of Equity Shares,12615300.0,12615300.0,12615300.0,12615300.0,12615300.0,12615300.0,12615300.0,12615300.0,12615300.0,12615300.0,NAGREEKCAP
New Bonus Shares,,,,,,,,,,,NAGREEKCAP
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,NAGREEKCAP
