Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2375.88,2626.44,2546.15,3287.57,2826.21,2902.99,2871.69,3128.53,3224.68,3193.74,GLAXO
Raw Material Cost,964.6,1045.26,1208.57,1506.63,1372.11,1314.28,1298.69,1327.96,1343.3,1332.75,GLAXO
Change in Inventory,56.09,-52.59,50.75,1.39,144.49,-79.49,57.94,-25.57,35.43,27.53,GLAXO
Power and Fuel,26.7,22.5,23.85,31.17,25.97,27.82,26.44,27.94,33.36,26.08,GLAXO
Other Mfr. Exp,74.5,64.57,90.91,125.05,208.7,108.26,110.55,115.19,107.88,106.53,GLAXO
Employee Cost,288.05,394.18,362.7,493.81,444.41,484.34,524.79,539.28,629.85,616.61,GLAXO
Selling and admin,268.45,285.44,320.45,444.9,317.56,372.27,356.43,379.24,375.38,307.77,GLAXO
Other Expenses,27.28,-53.36,68.34,60.21,125.19,95.86,101.86,106.86,111.89,136.51,GLAXO
Other Income,-162.59,49.14,227.45,147.26,124.55,117.74,68.89,106.36,-246.93,-62.47,GLAXO
Depreciation,20.41,17.84,19.88,25.35,24.95,27.08,37.99,48.59,82.68,79.28,GLAXO
Interest,0.33,,0.33,0.47,0.42,0.25,0.19,0.55,6.34,3.53,GLAXO
Profit before tax,599.06,846.56,729.32,748.63,575.94,511.08,541.58,663.71,322.5,549.74,GLAXO
Tax,168.46,269.31,227.43,276.97,201.41,174.3,189.6,238.34,212.45,192.17,GLAXO
Net profit,430.6,577.26,501.88,471.65,374.53,336.78,351.99,425.36,110.05,357.57,GLAXO
