Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,,,,,0.64,0.93,1.47,64.52,1026.45,183.73,EMAMIREAL
Raw Material Cost,,,,,,,61.02,7.11,5.53,0.52,EMAMIREAL
Change in Inventory,,,,,204.02,207.91,322.36,289.18,-740.76,-3.21,EMAMIREAL
Power and Fuel,,,,,0.07,,0.03,0.1,0.12,0.11,EMAMIREAL
Other Mfr. Exp,0.01,0.01,0.01,0.01,160.66,126.07,141.8,187.31,138.01,42.22,EMAMIREAL
Employee Cost,0.23,0.29,0.47,0.59,15.26,15.42,14.91,16.51,18.44,11.66,EMAMIREAL
Selling and admin,0.15,0.12,0.11,0.16,1.31,4.88,3.71,3.17,14.78,11.56,EMAMIREAL
Other Expenses,0.02,0.04,0.02,0.01,3.6,0.39,4.28,0.47,0.83,0.36,EMAMIREAL
Other Income,4.69,1.75,0.29,0.72,93.07,117.76,118.83,130.79,191.75,148.57,EMAMIREAL
Depreciation,,,,,0.48,0.35,0.43,0.73,2.26,1.6,EMAMIREAL
Interest,2.99,,,,124.58,161.12,213.72,267.07,370.44,252.34,EMAMIREAL
Profit before tax,1.29,1.29,-0.32,-0.05,-8.23,18.37,2.76,2.02,-72.97,8.72,EMAMIREAL
Tax,0.26,0.44,,0.01,0.03,3.75,-1.02,1.29,-24.06,5.83,EMAMIREAL
Net profit,1.03,0.84,-0.32,-0.06,-8.27,14.62,3.79,0.73,-48.91,2.88,EMAMIREAL
