Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,279.76,328.2,527.37,565.4,675.79,733.67,741.3,663.88,805.97,830.32,SHILPAMED
Raw Material Cost,192.02,201.73,317.8,316.51,364.28,409.44,304.54,244.8,279.83,311.38,SHILPAMED
Change in Inventory,17.01,-3.71,11.83,5.68,2.55,40.65,-47.21,9.92,14.26,54.79,SHILPAMED
Power and Fuel,7.63,8.83,15.55,17.58,20.54,24.56,27.0,31.39,35.31,36.22,SHILPAMED
Other Mfr. Exp,6.33,7.28,11.32,13.89,16.39,22.18,26.29,34.12,35.94,45.33,SHILPAMED
Employee Cost,19.52,25.61,42.14,56.51,67.29,91.56,113.31,124.68,149.3,175.65,SHILPAMED
Selling and admin,10.32,14.51,24.16,26.97,39.7,41.35,44.01,39.3,67.0,82.58,SHILPAMED
Other Expenses,4.63,0.97,10.42,3.07,5.68,2.55,-0.3,22.21,8.0,6.53,SHILPAMED
Other Income,8.38,4.75,8.76,5.35,8.7,15.3,23.14,21.36,32.3,86.44,SHILPAMED
Depreciation,11.44,12.75,21.09,19.09,21.19,26.66,32.78,34.01,34.96,40.85,SHILPAMED
Interest,1.97,1.95,3.4,3.88,3.27,2.79,2.12,2.79,4.33,17.47,SHILPAMED
Profit before tax,51.29,55.61,102.08,118.93,148.7,168.53,167.48,161.86,237.86,255.54,SHILPAMED
Tax,11.54,9.65,21.22,34.83,35.83,41.09,34.25,37.74,44.14,71.15,SHILPAMED
Net profit,39.75,45.96,80.86,84.1,112.86,127.45,133.24,124.11,193.72,184.39,SHILPAMED
