Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,843.01,883.22,885.61,109.37,102.15,100.5,88.34,98.6,96.28,97.7,GOCLCORP
Raw Material Cost,472.56,507.49,510.91,23.94,18.23,32.34,35.17,37.57,33.19,28.37,GOCLCORP
Change in Inventory,1.01,13.36,21.8,-1.28,-0.92,-0.48,3.87,-0.6,-2.23,0.97,GOCLCORP
Power and Fuel,4.94,6.64,6.07,6.43,5.88,5.13,5.48,5.34,5.54,5.3,GOCLCORP
Other Mfr. Exp,103.68,84.7,78.31,17.96,21.6,10.96,9.95,10.95,12.25,11.48,GOCLCORP
Employee Cost,66.01,68.46,63.96,25.48,27.08,28.01,23.78,24.04,23.88,23.51,GOCLCORP
Selling and admin,173.64,202.67,213.69,21.18,19.95,26.32,20.8,24.34,22.12,23.61,GOCLCORP
Other Expenses,-41.05,-52.46,-14.78,1.82,3.15,3.27,2.13,3.23,3.08,10.79,GOCLCORP
Other Income,48.62,43.84,77.82,34.22,23.41,36.58,36.85,39.56,14.05,64.69,GOCLCORP
Depreciation,14.42,14.48,14.43,1.46,1.6,1.72,1.63,1.96,2.69,3.08,GOCLCORP
Interest,28.13,35.22,33.81,2.17,1.36,1.06,1.35,1.55,2.24,1.52,GOCLCORP
Profit before tax,70.31,73.22,78.83,41.87,25.79,27.79,28.77,28.58,3.11,55.7,GOCLCORP
Tax,8.2,20.23,20.49,11.19,8.19,6.71,5.88,0.72,0.79,6.66,GOCLCORP
Net profit,62.11,52.99,58.34,30.68,17.61,21.09,22.9,27.86,2.32,49.04,GOCLCORP
