Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,96.78,176.96,187.23,168.37,215.78,533.32,671.1,461.37,712.26,501.99,KOLTEPATIL
Raw Material Cost,,,,,,,,255.97,455.14,380.19,KOLTEPATIL
Change in Inventory,,,,,,,,,,,KOLTEPATIL
Power and Fuel,,,,,,0.67,0.9,1.2,1.04,2.06,KOLTEPATIL
Other Mfr. Exp,39.81,91.51,113.45,65.79,97.72,337.7,421.78,6.64,7.69,7.22,KOLTEPATIL
Employee Cost,12.22,17.54,18.07,28.35,29.08,25.81,27.06,43.04,47.38,47.31,KOLTEPATIL
Selling and admin,8.54,15.22,17.29,28.65,35.52,33.03,36.7,48.05,43.86,22.49,KOLTEPATIL
Other Expenses,5.04,6.22,1.78,2.69,4.27,7.0,14.83,10.53,10.99,14.04,KOLTEPATIL
Other Income,17.52,54.08,44.03,42.78,53.28,43.39,39.95,54.32,33.04,25.35,KOLTEPATIL
Depreciation,1.27,1.47,1.75,3.92,4.76,6.22,6.45,6.12,11.4,9.39,KOLTEPATIL
Interest,6.2,9.84,27.29,31.6,39.97,42.83,47.81,38.28,53.15,55.74,KOLTEPATIL
Profit before tax,41.22,89.24,51.63,50.15,57.74,123.45,155.52,105.86,114.65,-11.1,KOLTEPATIL
Tax,10.84,23.57,5.25,6.52,12.97,38.74,50.61,28.14,50.45,-3.41,KOLTEPATIL
Net profit,30.37,65.67,46.38,43.63,44.77,84.71,104.91,77.72,64.2,-7.69,KOLTEPATIL
