Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,40.06,58.53,66.23,105.07,139.78,107.83,171.63,111.62,35.56,2.35,SANCO
Raw Material Cost,28.82,47.3,57.2,96.33,123.85,95.41,146.73,101.32,33.23,18.22,SANCO
Change in Inventory,-1.34,-0.27,1.58,4.19,-0.95,2.91,-6.3,2.46,1.79,-6.21,SANCO
Power and Fuel,0.83,0.85,0.84,0.9,0.86,0.83,0.61,0.47,0.5,0.19,SANCO
Other Mfr. Exp,1.82,0.47,0.62,0.59,0.78,0.15,0.32,0.08,0.05,0.02,SANCO
Employee Cost,1.06,1.41,1.67,1.63,1.8,2.02,2.16,1.9,1.4,0.55,SANCO
Selling and admin,0.83,0.64,0.78,2.02,1.43,2.23,2.44,2.04,1.24,0.33,SANCO
Other Expenses,-0.03,0.56,0.21,-0.21,-0.12,0.08,-0.28,-0.2,-0.15,-0.02,SANCO
Other Income,0.09,0.05,,0.4,-0.07,1.54,0.2,0.1,1.65,0.28,SANCO
Depreciation,0.42,0.4,0.7,0.88,1.17,0.99,0.94,0.66,0.5,0.38,SANCO
Interest,2.13,2.66,3.77,4.78,5.96,6.38,6.72,6.55,1.93,0.08,SANCO
Profit before tax,2.93,4.02,2.02,2.74,3.03,4.19,5.89,1.36,0.3,-23.33,SANCO
Tax,0.66,1.03,0.62,0.38,1.1,1.07,1.84,0.43,0.01,0.07,SANCO
Net profit,2.28,3.0,1.4,2.37,1.92,3.12,4.06,0.93,0.29,-23.4,SANCO
