Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,120.78,179.22,153.61,143.94,134.08,147.16,125.3,123.81,73.69,72.3,ALEMBICLTD
Raw Material Cost,77.74,86.8,29.76,19.81,37.64,50.97,39.86,45.21,24.59,11.77,ALEMBICLTD
Change in Inventory,24.46,-14.5,9.96,-15.17,-3.87,8.82,-8.09,0.59,-6.84,2.39,ALEMBICLTD
Power and Fuel,21.14,18.26,12.32,13.3,13.26,5.46,1.11,2.34,0.27,0.22,ALEMBICLTD
Other Mfr. Exp,16.92,12.5,59.3,51.01,40.47,61.29,36.63,29.44,6.26,18.52,ALEMBICLTD
Employee Cost,28.0,24.47,27.25,27.0,27.01,28.64,19.64,20.52,20.79,22.6,ALEMBICLTD
Selling and admin,5.14,6.38,5.52,7.55,7.41,7.38,7.13,7.23,9.13,7.24,ALEMBICLTD
Other Expenses,-2.26,0.64,1.85,0.56,-1.71,-4.48,1.73,1.57,2.09,3.61,ALEMBICLTD
Other Income,3.96,10.32,17.82,20.79,25.46,25.16,37.01,29.45,93.47,9.97,ALEMBICLTD
Depreciation,10.93,9.84,7.9,6.04,6.14,5.09,3.78,2.63,3.23,3.91,ALEMBICLTD
Interest,5.21,5.14,4.02,0.83,0.12,0.16,0.17,0.22,0.28,0.27,ALEMBICLTD
Profit before tax,-13.62,11.01,33.47,23.46,25.33,26.63,44.17,44.69,93.68,16.52,ALEMBICLTD
Tax,-1.42,-0.48,3.93,-0.69,0.61,-0.85,2.39,3.59,0.13,3.15,ALEMBICLTD
Net profit,-12.2,11.49,29.53,24.15,24.72,27.49,41.78,41.11,93.55,13.36,ALEMBICLTD
