Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.75,RBL
Reserves,88.68,94.1,104.35,113.79,130.02,158.86,180.3,201.86,220.91,229.91,RBL
Borrowings,75.97,89.89,80.56,51.54,27.3,5.99,0.12,0.07,,,RBL
Other Liabilities,79.18,69.61,75.12,81.85,90.65,104.99,122.56,145.95,130.53,146.36,RBL
Total,251.74,261.51,267.94,255.09,255.88,277.75,310.89,355.79,359.35,384.02,RBL
Net Block,121.3,122.68,132.95,117.06,104.32,120.82,114.16,118.37,132.67,117.9,RBL
Capital Work in Progress,2.68,18.58,0.38,0.58,1.84,0.42,3.63,1.93,0.49,1.66,RBL
Investments,,,0.37,0.37,0.37,0.37,,0.6,0.6,0.6,RBL
Other Assets,127.76,120.25,134.24,137.08,149.35,156.14,193.1,234.89,225.59,263.86,RBL
Total,251.74,261.51,267.94,255.09,255.88,277.75,310.89,355.79,359.35,384.02,RBL
Receivables,69.58,75.16,86.13,88.76,99.44,100.25,120.83,140.41,97.45,129.79,RBL
Inventory,28.35,28.16,27.93,27.21,30.92,35.52,36.05,50.9,63.02,65.28,RBL
Cash & Bank,10.65,2.34,3.28,1.48,1.93,1.28,9.63,13.87,37.54,49.5,RBL
No. of Equity Shares,7914980.0,7914980.0,7900000.0,7914980.0,7914980.0,7914980.0,7914980.0,7914980.0,7914980.0,7752359.0,RBL
New Bonus Shares,,,,,,,,,,,RBL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,RBL
