Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,280.87,319.36,358.24,362.32,462.48,364.72,427.64,569.02,534.22,589.17,KRITI
Raw Material Cost,228.01,243.49,285.95,295.27,364.88,293.74,351.26,478.74,405.09,467.68,KRITI
Change in Inventory,13.15,-6.09,0.32,2.53,0.87,10.57,6.46,15.18,-6.92,21.79,KRITI
Power and Fuel,7.46,8.49,9.41,9.85,13.2,11.64,14.26,18.14,18.67,16.18,KRITI
Other Mfr. Exp,12.01,9.72,7.24,11.29,10.04,9.76,4.15,12.23,12.64,10.7,KRITI
Employee Cost,12.2,13.71,14.91,15.92,16.93,17.34,17.14,21.83,23.38,26.41,KRITI
Selling and admin,12.38,14.04,14.54,12.89,19.5,12.47,13.78,23.57,21.08,14.98,KRITI
Other Expenses,,0.1,1.2,0.39,1.13,0.99,4.26,0.61,1.17,6.19,KRITI
Other Income,1.65,1.86,1.14,1.46,1.54,0.66,3.0,2.12,0.7,0.83,KRITI
Depreciation,3.62,4.21,4.45,3.93,4.05,4.81,5.62,5.96,7.15,7.49,KRITI
Interest,11.77,13.62,13.73,12.59,15.85,12.12,12.53,14.77,17.26,10.96,KRITI
Profit before tax,8.22,7.75,8.27,4.18,19.31,13.08,14.1,10.47,21.56,51.2,KRITI
Tax,2.64,2.73,2.91,1.49,7.63,4.37,4.87,3.85,2.32,12.97,KRITI
Net profit,5.58,5.02,5.35,2.69,11.69,8.71,9.22,6.62,19.24,38.23,KRITI
