Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,6.94,12.82,6.2,9.15,17.14,2.73,86.07,14.12,31.07,15.02,SUMMITSEC
Raw Material Cost,,1.65,,,,,,,,,SUMMITSEC
Change in Inventory,,,,,,,,,,,SUMMITSEC
Power and Fuel,,,,,,,,,,,SUMMITSEC
Other Mfr. Exp,,,,,,,,0.01,4.34,0.01,SUMMITSEC
Employee Cost,0.09,0.13,0.18,0.54,0.64,0.71,0.79,0.93,1.1,1.17,SUMMITSEC
Selling and admin,0.2,0.38,0.5,0.61,0.59,0.48,0.61,0.85,1.09,0.85,SUMMITSEC
Other Expenses,0.38,0.08,0.09,0.08,0.12,0.13,0.17,0.3,0.1,0.05,SUMMITSEC
Other Income,1.04,,-0.2,0.01,,0.46,,,,0.06,SUMMITSEC
Depreciation,,,,0.01,0.01,0.01,0.01,0.02,0.01,0.02,SUMMITSEC
Interest,,0.41,,,,,,,,0.06,SUMMITSEC
Profit before tax,7.31,10.17,5.23,7.92,15.78,1.86,84.49,12.01,24.43,12.92,SUMMITSEC
Tax,0.23,1.99,0.23,0.04,0.09,-3.76,9.01,0.11,-1.03,4.25,SUMMITSEC
Net profit,7.07,8.17,5.0,7.87,15.7,5.62,75.48,11.89,25.47,8.66,SUMMITSEC
