Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,36.63,38.68,39.76,48.48,53.1,59.64,62.48,70.28,70.13,27.47,ADVANIHOTR
Raw Material Cost,2.86,2.94,3.07,4.08,4.21,4.87,5.08,5.67,5.54,2.16,ADVANIHOTR
Change in Inventory,,,,,,,,,,,ADVANIHOTR
Power and Fuel,3.53,3.96,4.26,4.76,4.27,4.55,5.09,5.64,5.46,3.63,ADVANIHOTR
Other Mfr. Exp,5.56,6.22,6.18,4.27,4.13,4.6,6.19,7.42,6.08,3.37,ADVANIHOTR
Employee Cost,10.38,11.59,13.06,14.16,16.93,17.51,20.64,22.62,24.44,15.2,ADVANIHOTR
Selling and admin,6.3,5.4,5.78,7.72,7.13,8.17,7.35,9.22,8.61,3.58,ADVANIHOTR
Other Expenses,0.52,0.44,0.39,2.15,2.84,2.79,2.87,3.52,3.0,2.22,ADVANIHOTR
Other Income,0.46,0.79,1.34,0.37,0.88,1.22,1.23,1.45,1.03,0.71,ADVANIHOTR
Depreciation,2.71,2.92,3.17,4.5,4.05,3.69,3.52,3.65,3.74,3.27,ADVANIHOTR
Interest,1.84,1.63,2.17,1.69,1.04,0.32,0.06,0.06,0.23,0.2,ADVANIHOTR
Profit before tax,3.39,4.37,3.02,5.52,9.38,14.36,12.91,13.93,14.06,-5.45,ADVANIHOTR
Tax,1.15,1.75,0.76,1.92,2.98,5.43,4.27,2.56,2.79,-1.37,ADVANIHOTR
Net profit,2.24,2.63,2.26,3.6,6.4,8.93,8.63,11.37,11.26,-4.08,ADVANIHOTR
