Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1.82,2.29,2.27,1.81,1.27,1.22,1.67,1.61,0.6,,ARENTERP
Raw Material Cost,,,,,,,,,,,ARENTERP
Change in Inventory,,,,,,,-0.12,,,,ARENTERP
Power and Fuel,0.39,0.45,0.55,0.52,0.44,0.39,0.35,0.35,0.16,,ARENTERP
Other Mfr. Exp,0.26,0.45,0.28,0.12,0.15,0.16,0.2,0.14,0.04,,ARENTERP
Employee Cost,0.28,0.33,0.44,0.5,0.53,0.58,0.51,0.53,0.31,0.2,ARENTERP
Selling and admin,0.13,0.12,0.11,0.12,0.12,0.17,0.15,0.17,0.13,0.12,ARENTERP
Other Expenses,0.35,0.05,0.05,-0.01,0.01,,0.01,-0.01,8.07,,ARENTERP
Other Income,0.18,0.33,0.24,0.38,0.46,0.61,0.63,0.43,0.3,1.25,ARENTERP
Depreciation,0.5,0.49,0.33,0.3,0.26,0.22,0.12,0.06,0.03,0.02,ARENTERP
Interest,0.05,0.06,0.06,0.04,0.01,0.05,0.01,,,,ARENTERP
Profit before tax,0.04,0.67,0.69,0.6,0.21,0.26,0.83,0.8,-7.84,0.91,ARENTERP
Tax,-0.05,0.21,0.2,0.17,0.03,0.04,0.12,0.22,-2.01,0.21,ARENTERP
Net profit,0.09,0.47,0.49,0.43,0.18,0.22,0.7,0.58,-5.82,0.71,ARENTERP
