Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,41.92,16.93,24.52,84.67,77.95,37.71,76.86,461.05,660.74,632.66,REFEX
Raw Material Cost,49.21,2.11,8.43,64.1,59.9,19.8,57.21,403.11,557.45,526.98,REFEX
Change in Inventory,,,,,,,,,,,REFEX
Power and Fuel,0.12,0.06,0.04,0.07,0.07,0.08,0.07,0.32,0.52,4.57,REFEX
Other Mfr. Exp,0.92,0.46,0.23,0.31,0.36,0.3,0.34,0.86,1.14,1.43,REFEX
Employee Cost,0.98,0.32,0.28,0.13,0.17,0.68,1.17,2.45,3.14,6.05,REFEX
Selling and admin,7.01,12.65,12.99,14.47,14.72,14.6,16.12,23.58,17.34,14.25,REFEX
Other Expenses,1.15,9.05,0.12,0.02,0.09,0.06,0.16,2.45,29.8,11.7,REFEX
Other Income,0.43,-4.16,3.49,,0.03,1.69,1.99,1.85,-1.02,4.44,REFEX
Depreciation,2.94,3.16,2.34,2.49,1.02,0.79,0.83,0.96,1.39,5.29,REFEX
Interest,3.42,0.62,2.41,0.03,1.34,2.56,1.21,0.3,0.91,8.97,REFEX
Profit before tax,-23.4,-15.66,1.17,3.05,0.31,0.53,1.74,28.87,48.03,57.86,REFEX
Tax,,,,,-5.0,0.07,0.8,-2.76,14.89,16.91,REFEX
Net profit,-23.41,-15.66,1.18,3.05,5.32,0.46,0.94,31.63,33.13,40.94,REFEX
