Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,138.65,275.74,318.68,300.21,317.26,330.81,316.36,859.73,306.84,252.59,SWANENERGY
Raw Material Cost,62.36,236.15,288.88,286.26,285.08,281.23,278.5,296.26,196.89,208.39,SWANENERGY
Change in Inventory,272.9,30.81,33.03,46.8,17.46,5.04,13.4,-473.08,-35.26,19.25,SWANENERGY
Power and Fuel,3.23,3.69,4.11,3.81,4.46,4.5,4.59,5.1,6.69,4.6,SWANENERGY
Other Mfr. Exp,280.77,8.75,7.49,19.79,8.95,5.68,9.53,19.32,31.12,20.07,SWANENERGY
Employee Cost,4.34,5.58,7.1,8.49,9.4,10.52,12.75,11.37,11.56,9.95,SWANENERGY
Selling and admin,15.49,7.47,13.18,6.51,6.18,9.4,9.08,7.04,5.84,4.92,SWANENERGY
Other Expenses,4.89,3.51,3.17,2.63,3.57,5.83,11.12,2.64,2.66,2.74,SWANENERGY
Other Income,10.54,11.62,14.07,12.11,2.06,5.97,115.61,14.42,3.75,0.54,SWANENERGY
Depreciation,4.19,4.27,4.32,5.44,5.05,5.42,5.37,5.35,5.37,5.53,SWANENERGY
Interest,9.04,17.58,28.03,19.16,13.18,15.49,23.02,18.44,11.33,13.77,SWANENERGY
Profit before tax,37.78,31.17,9.5,7.03,0.91,3.75,91.41,35.55,3.87,2.41,SWANENERGY
Tax,11.28,10.63,2.95,2.24,0.32,2.07,18.67,33.2,-0.27,1.67,SWANENERGY
Net profit,26.5,20.53,6.55,4.79,0.59,1.68,72.75,2.34,4.13,0.74,SWANENERGY
