Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,219.79,209.56,231.31,238.78,169.32,176.47,240.83,424.62,374.52,338.26,MANORG
Raw Material Cost,170.42,179.46,180.23,196.38,147.61,108.77,170.91,253.41,213.71,150.98,MANORG
Change in Inventory,-5.16,14.98,-1.55,9.81,-5.64,-14.95,-0.52,8.29,4.68,27.6,MANORG
Power and Fuel,10.6,11.04,12.13,14.22,10.76,7.22,11.81,13.85,16.31,16.75,MANORG
Other Mfr. Exp,4.19,0.91,2.1,3.23,7.4,4.99,10.58,18.74,19.25,23.14,MANORG
Employee Cost,6.56,7.68,8.41,11.12,9.99,8.81,12.48,22.25,25.46,26.91,MANORG
Selling and admin,7.17,4.78,7.71,7.32,7.49,18.52,7.52,11.02,11.86,12.84,MANORG
Other Expenses,2.52,7.09,0.49,1.03,7.19,1.17,1.8,4.87,6.25,7.37,MANORG
Other Income,0.54,1.58,1.04,3.54,31.19,0.68,1.24,2.7,-9.25,1.05,MANORG
Depreciation,3.81,4.3,4.68,6.17,5.3,5.3,5.5,6.21,8.97,13.53,MANORG
Interest,6.65,5.99,7.9,5.81,6.44,4.46,2.56,3.63,5.22,1.0,MANORG
Profit before tax,3.25,4.87,7.15,6.85,-7.31,2.96,18.39,101.63,62.92,114.39,MANORG
Tax,-0.11,1.39,2.37,2.64,3.03,-1.87,3.93,28.96,14.98,29.42,MANORG
Net profit,3.35,3.48,4.78,4.2,-10.34,4.83,14.46,72.66,47.94,84.97,MANORG
