Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,742.08,1507.87,989.96,581.83,200.76,255.74,263.78,317.3,494.94,306.99,MFSL
Raw Material Cost,482.5,515.67,528.46,,,,,,,,MFSL
Change in Inventory,0.53,-0.79,4.88,,,,,,,,MFSL
Power and Fuel,40.64,50.88,49.96,0.66,0.47,0.48,0.45,0.37,0.1,0.04,MFSL
Other Mfr. Exp,42.66,42.72,40.25,3.98,2.98,2.99,3.75,106.21,2.6,2.28,MFSL
Employee Cost,62.07,82.35,79.59,54.52,34.03,38.03,54.56,77.65,23.47,22.08,MFSL
Selling and admin,75.21,101.11,87.84,44.47,39.77,51.88,58.61,53.82,53.0,28.01,MFSL
Other Expenses,5.63,35.15,-6.12,7.84,6.54,6.94,0.92,1.16,9.43,121.81,MFSL
Other Income,6.7,11.59,10.47,2.67,0.46,0.53,0.37,0.3,0.08,0.71,MFSL
Depreciation,22.75,23.87,23.62,4.38,2.22,1.96,1.92,1.75,9.89,3.8,MFSL
Interest,31.05,17.43,21.78,,,,,27.25,0.2,0.22,MFSL
Profit before tax,-13.2,649.49,179.93,468.65,115.21,153.99,143.94,49.39,396.33,129.46,MFSL
Tax,2.24,88.02,-5.23,77.71,,,,,123.78,30.24,MFSL
Net profit,-15.44,561.48,185.16,390.94,115.21,154.0,143.94,49.39,272.55,99.23,MFSL
