Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1192.54,1273.25,1317.85,1344.79,1211.3,1672.35,1765.6,1633.78,1611.94,1844.23,IMFA
Raw Material Cost,591.13,635.68,689.48,693.55,655.87,706.55,813.44,823.89,939.84,908.34,IMFA
Change in Inventory,31.05,-45.12,65.45,-16.52,-28.19,1.57,-1.4,48.46,-0.35,-27.0,IMFA
Power and Fuel,14.86,1.56,5.54,3.85,17.99,13.48,60.76,56.3,94.01,121.61,IMFA
Other Mfr. Exp,195.14,102.66,118.35,107.18,87.03,114.83,107.82,108.54,120.76,123.63,IMFA
Employee Cost,93.01,103.01,118.79,127.03,135.45,170.29,176.79,162.13,155.13,166.32,IMFA
Selling and admin,85.2,95.17,124.42,136.62,118.88,138.73,162.42,179.86,133.42,141.41,IMFA
Other Expenses,15.74,33.16,38.41,18.92,44.87,14.71,9.6,70.92,79.05,18.19,IMFA
Other Income,6.16,-1.95,22.03,22.78,-0.67,49.35,27.66,-56.06,20.25,51.3,IMFA
Depreciation,55.18,81.69,149.02,121.94,114.05,108.69,100.8,98.16,104.21,104.22,IMFA
Interest,83.2,69.97,108.21,108.62,83.61,86.33,78.23,96.43,99.38,57.42,IMFA
Profit before tax,96.29,103.28,53.11,33.34,-75.31,369.66,282.0,29.95,-93.96,227.39,IMFA
Tax,32.36,49.39,13.99,21.36,-30.58,119.83,95.38,18.91,-25.44,60.64,IMFA
Net profit,63.93,53.89,39.12,11.98,-44.73,249.83,186.62,11.04,-68.52,166.75,IMFA
