Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,1576.24,945.75,958.79,994.29,987.55,988.36,1141.29,1144.29,1144.59,1184.15,FCONSUMER
Reserves,-11.88,-16.17,-5.55,-68.99,-255.66,-248.65,161.07,223.52,-81.82,-231.65,FCONSUMER
Borrowings,,0.77,10.37,548.16,446.15,395.17,544.86,735.46,646.67,600.15,FCONSUMER
Other Liabilities,2.64,81.53,53.22,78.47,86.27,552.8,238.8,285.01,585.34,403.09,FCONSUMER
Total,1567.0,1011.88,1016.83,1551.93,1264.31,1687.68,2086.02,2388.28,2294.78,1955.74,FCONSUMER
Net Block,0.13,261.61,286.01,306.7,233.81,229.81,295.25,330.87,367.14,295.86,FCONSUMER
Capital Work in Progress,,0.05,,0.31,22.45,84.35,47.99,1.3,6.54,0.21,FCONSUMER
Investments,1289.56,510.76,456.58,728.8,588.36,636.03,679.47,706.2,480.25,471.12,FCONSUMER
Other Assets,277.31,239.46,274.24,516.12,419.69,737.49,1063.31,1349.91,1440.85,1188.55,FCONSUMER
Total,1567.0,1011.88,1016.83,1551.93,1264.31,1687.68,2086.02,2388.28,2294.78,1955.74,FCONSUMER
Receivables,,13.72,24.73,124.93,143.41,276.51,435.17,589.0,675.67,584.74,FCONSUMER
Inventory,,29.58,26.04,81.13,90.74,141.52,198.52,218.8,142.82,44.28,FCONSUMER
Cash & Bank,1.06,3.43,5.15,30.71,14.44,27.92,29.04,21.6,40.5,34.88,FCONSUMER
No. of Equity Shares,1576243700.0,1576243700.0,1597976671.0,1657144038.0,1657442038.0,1662492238.0,1913433663.0,1920462680.0,1921109680.0,1987040879.0,FCONSUMER
New Bonus Shares,,,,,,,,,,,FCONSUMER
Face value,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,FCONSUMER
