Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,332.36,332.36,332.36,351.45,351.45,351.45,351.45,351.45,351.45,351.45,IRB
Reserves,1184.61,1239.0,1394.26,1798.32,2020.91,2153.91,2157.92,2281.27,2214.45,2504.83,IRB
Borrowings,1800.99,1685.25,2194.52,2529.66,2920.64,3646.15,5414.92,4611.1,8042.24,10016.53,IRB
Other Liabilities,1168.34,1467.89,1994.85,2467.06,2561.96,2860.96,2457.63,2538.48,2211.37,2203.22,IRB
Total,4486.3,4724.5,5915.99,7146.49,7854.96,9012.47,10381.92,9782.3,12819.51,15076.03,IRB
Net Block,,,,,,,,,,,IRB
Capital Work in Progress,,,,,,,,,,,IRB
Investments,1383.0,1640.92,1867.35,2316.73,2501.9,5400.52,5803.98,6417.89,6450.03,8975.33,IRB
Other Assets,3103.3,3083.58,4048.64,4829.76,5353.06,3611.95,4577.94,3364.41,6369.48,6100.7,IRB
Total,4486.3,4724.5,5915.99,7146.49,7854.96,9012.47,10381.92,9782.3,12819.51,15076.03,IRB
Receivables,49.16,127.39,131.22,92.4,100.56,9.37,708.4,451.56,238.52,170.78,IRB
Inventory,,,,,,,,,,,IRB
Cash & Bank,1022.83,883.25,846.82,885.26,960.19,977.97,885.45,934.52,1255.79,2058.82,IRB
No. of Equity Shares,332364110.0,332364110.0,332364110.0,351450000.0,351450000.0,351450000.0,351450000.0,351450000.0,351450000.0,351450000.0,IRB
New Bonus Shares,,,,,,,,,,,IRB
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,IRB
