Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1910.44,2094.94,2477.16,2585.18,2325.27,2386.49,2311.57,2477.04,2853.25,2489.65,GODFRYPHLP
Raw Material Cost,757.32,898.97,978.02,1131.25,1047.35,1151.84,1062.78,1084.96,1262.04,1236.88,GODFRYPHLP
Change in Inventory,-9.55,93.94,-20.07,37.9,-2.13,-118.58,-128.45,14.49,9.41,18.48,GODFRYPHLP
Power and Fuel,11.34,21.54,22.04,20.87,20.78,22.97,24.18,34.35,39.21,28.29,GODFRYPHLP
Other Mfr. Exp,46.36,96.16,82.25,79.68,75.65,78.71,102.65,121.85,137.05,129.04,GODFRYPHLP
Employee Cost,162.54,200.81,216.65,248.69,238.29,232.95,209.4,251.6,250.01,235.47,GODFRYPHLP
Selling and admin,529.92,580.03,654.5,692.39,509.92,414.84,510.54,570.66,529.25,274.51,GODFRYPHLP
Other Expenses,70.84,69.63,125.3,89.95,109.32,117.97,13.76,47.43,52.38,87.54,GODFRYPHLP
Other Income,28.94,30.08,-8.41,32.55,36.12,46.72,71.64,78.74,105.69,117.7,GODFRYPHLP
Depreciation,62.63,88.0,86.55,102.26,102.2,94.13,95.65,95.92,152.38,138.45,GODFRYPHLP
Interest,31.65,26.92,28.69,19.14,10.12,3.45,1.51,0.86,30.13,30.7,GODFRYPHLP
Profit before tax,257.23,236.9,254.68,271.4,245.63,197.77,234.29,362.64,515.9,464.95,GODFRYPHLP
Tax,75.87,67.43,84.04,88.31,73.95,61.43,73.53,121.67,128.02,108.01,GODFRYPHLP
Net profit,181.36,169.48,170.64,183.08,171.66,136.35,160.76,240.97,387.88,356.94,GODFRYPHLP
