Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1433.67,1460.08,1448.68,1450.29,1302.95,1500.09,1958.33,2144.37,1968.72,1855.53,GODREJIND
Raw Material Cost,864.03,928.78,953.6,945.8,830.73,1088.69,1238.1,1234.69,1138.71,1314.98,GODREJIND
Change in Inventory,9.15,-23.6,53.62,-26.13,5.66,46.05,-13.29,-7.65,-6.95,77.24,GODREJIND
Power and Fuel,97.48,108.82,122.77,112.84,81.63,77.14,90.5,93.72,96.2,89.38,GODREJIND
Other Mfr. Exp,63.16,64.57,68.67,27.88,38.32,72.7,89.08,96.31,90.28,90.88,GODREJIND
Employee Cost,116.33,119.75,112.33,123.82,135.05,116.25,133.55,130.17,145.74,136.0,GODREJIND
Selling and admin,77.84,83.0,104.78,96.47,76.98,70.64,100.51,111.48,125.03,105.88,GODREJIND
Other Expenses,144.66,43.45,43.72,44.65,52.01,52.66,56.49,76.05,72.71,58.64,GODREJIND
Other Income,219.45,96.99,147.9,236.23,158.98,46.88,301.08,-201.85,35.2,65.08,GODREJIND
Depreciation,27.19,23.12,24.61,28.59,44.37,52.43,68.58,54.3,68.62,72.18,GODREJIND
Interest,70.53,64.82,94.84,148.17,200.24,207.86,212.43,239.59,228.99,237.51,GODREJIND
Profit before tax,201.05,97.16,124.88,132.17,8.26,-145.35,256.88,-101.44,30.69,-107.6,GODREJIND
Tax,-0.51,0.42,5.19,-16.64,-25.95,-0.11,15.37,-0.07,-0.12,-0.06,GODREJIND
Net profit,201.56,96.74,119.69,148.81,34.21,-145.24,241.51,-101.37,30.81,-107.54,GODREJIND
