Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,TCIFINANCE
Reserves,12.9,13.54,19.13,25.9,27.89,31.49,33.18,23.32,-57.27,-44.06,TCIFINANCE
Borrowings,56.0,53.25,24.23,52.11,59.01,54.01,49.87,34.26,27.49,25.35,TCIFINANCE
Other Liabilities,1.73,2.08,0.67,0.58,0.92,2.06,3.11,68.1,85.33,87.96,TCIFINANCE
Total,84.83,83.07,58.23,92.79,102.02,101.76,100.36,139.88,69.75,83.45,TCIFINANCE
Net Block,2.01,2.0,0.67,0.79,0.73,0.54,0.52,1.28,1.29,1.27,TCIFINANCE
Capital Work in Progress,,,,,,,,,,,TCIFINANCE
Investments,29.33,29.33,49.37,49.53,49.49,49.51,49.47,101.0,23.55,47.25,TCIFINANCE
Other Assets,53.49,51.74,8.19,42.47,51.8,51.71,50.37,37.6,44.91,34.93,TCIFINANCE
Total,84.83,83.07,58.23,92.79,102.02,101.76,100.36,139.88,69.75,83.45,TCIFINANCE
Receivables,,,,,,,,,,,TCIFINANCE
Inventory,,,,,,,,,,,TCIFINANCE
Cash & Bank,0.02,0.01,0.23,4.33,0.1,0.2,0.18,0.07,0.12,0.05,TCIFINANCE
No. of Equity Shares,12872493.0,14196305.0,14196305.0,14196305.0,14196305.0,14196305.0,14196305.0,12872493.0,12872493.0,12872493.0,TCIFINANCE
New Bonus Shares,,,,,,,,,,,TCIFINANCE
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,TCIFINANCE
