Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2146.63,2069.42,2022.28,2385.76,2600.61,2947.27,3419.79,3990.22,3124.57,3065.03,SUNDRMFAST
Raw Material Cost,1053.23,966.69,894.55,1056.02,1062.22,1164.81,1382.68,1740.75,1244.79,1267.7,SUNDRMFAST
Change in Inventory,39.81,-3.18,-6.63,61.78,-13.2,20.67,15.95,88.19,-49.88,23.91,SUNDRMFAST
Power and Fuel,90.37,119.16,111.45,127.38,134.22,134.48,143.67,162.63,141.66,138.78,SUNDRMFAST
Other Mfr. Exp,455.07,413.94,402.75,515.04,536.48,628.96,727.66,841.91,655.16,659.72,SUNDRMFAST
Employee Cost,184.31,201.98,218.3,239.4,259.18,296.4,328.27,352.54,302.47,271.44,SUNDRMFAST
Selling and admin,92.9,91.27,114.59,156.31,66.44,73.22,115.43,96.96,75.06,86.55,SUNDRMFAST
Other Expenses,15.02,0.76,17.53,19.21,213.26,129.27,116.84,143.73,107.35,82.47,SUNDRMFAST
Other Income,17.61,12.47,38.36,12.61,171.63,9.89,29.17,29.06,8.57,16.57,SUNDRMFAST
Depreciation,63.61,71.62,76.37,88.32,205.67,89.77,98.07,110.3,136.51,146.58,SUNDRMFAST
Interest,92.2,81.35,58.58,81.39,60.47,36.32,32.56,38.96,43.86,14.16,SUNDRMFAST
Profit before tax,157.34,131.94,159.89,177.08,221.1,424.6,519.73,619.69,376.4,438.11,SUNDRMFAST
Tax,44.74,36.88,39.01,41.76,7.1,109.12,152.26,183.5,62.36,109.97,SUNDRMFAST
Net profit,112.6,95.06,120.89,135.32,214.0,315.48,367.47,436.19,314.04,328.14,SUNDRMFAST
