Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,450.47,339.19,244.37,308.23,530.82,553.14,228.4,282.4,322.87,223.89,SANGHVIMOV
Raw Material Cost,,,,,,,,,,,SANGHVIMOV
Change in Inventory,,,,,,,,,,,SANGHVIMOV
Power and Fuel,9.32,10.08,11.92,15.54,18.21,19.85,14.9,21.17,17.85,9.99,SANGHVIMOV
Other Mfr. Exp,59.51,49.91,50.62,66.38,105.66,110.27,68.73,92.37,93.58,77.27,SANGHVIMOV
Employee Cost,17.91,16.04,13.68,16.46,22.02,22.09,15.66,19.57,20.26,20.14,SANGHVIMOV
Selling and admin,19.28,13.79,12.92,12.39,16.81,18.04,14.67,18.03,17.56,13.2,SANGHVIMOV
Other Expenses,47.6,17.65,18.76,18.96,13.39,16.42,30.87,41.97,16.9,15.98,SANGHVIMOV
Other Income,40.97,8.23,5.36,7.39,-1.23,9.75,20.05,12.86,3.33,29.14,SANGHVIMOV
Depreciation,110.6,118.1,118.59,120.02,126.32,149.98,136.73,140.82,140.38,122.1,SANGHVIMOV
Interest,77.09,63.37,46.21,42.67,55.4,64.74,54.75,47.59,41.03,26.3,SANGHVIMOV
Profit before tax,150.13,58.48,-22.97,23.2,171.78,161.5,-87.86,-86.26,-21.36,-31.95,SANGHVIMOV
Tax,48.36,17.55,-8.46,15.15,64.83,52.32,-30.39,-28.19,-14.76,-9.53,SANGHVIMOV
Net profit,101.77,40.93,-14.5,8.06,106.96,109.18,-57.48,-58.06,-6.6,-22.42,SANGHVIMOV
