Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,92.78,56.06,35.28,55.1,99.62,104.18,138.21,119.54,132.96,96.96,JHS
Raw Material Cost,63.38,13.6,18.82,37.4,69.84,35.29,49.45,58.24,69.88,42.22,JHS
Change in Inventory,-2.3,-2.91,-1.83,-3.0,-3.35,-5.51,-7.63,-3.01,-1.9,-1.8,JHS
Power and Fuel,1.37,2.04,2.58,2.64,3.0,3.45,3.42,3.22,3.23,2.92,JHS
Other Mfr. Exp,2.03,9.73,2.66,3.83,4.22,36.22,43.08,30.45,32.26,30.48,JHS
Employee Cost,4.73,9.51,9.19,5.8,7.28,8.72,9.47,9.02,8.81,8.39,JHS
Selling and admin,3.48,4.33,3.51,5.09,5.47,7.15,7.36,5.06,6.0,2.94,JHS
Other Expenses,4.02,2.38,0.46,1.19,-0.06,-3.9,1.19,2.43,1.39,4.5,JHS
Other Income,0.65,12.36,-2.67,-5.76,-17.3,0.4,32.03,5.09,1.09,5.5,JHS
Depreciation,7.37,13.62,14.7,12.35,10.49,6.36,6.81,6.98,7.43,5.56,JHS
Interest,6.25,10.44,14.14,0.14,0.36,0.62,0.74,1.0,1.36,0.45,JHS
Profit before tax,-1.5,-0.14,-35.28,-22.1,-21.63,5.16,41.09,5.22,1.79,3.2,JHS
Tax,2.15,4.07,-6.49,0.04,,-16.8,13.05,1.61,0.02,0.43,JHS
Net profit,-3.64,-4.21,-28.8,-22.14,-21.63,21.96,28.05,3.6,1.77,2.77,JHS
