Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,53.97,38.95,117.05,194.15,239.95,277.93,375.8,475.32,458.35,201.81,DELTACORP
Raw Material Cost,-1.1,25.9,15.59,9.54,15.26,14.5,21.12,25.89,28.42,14.7,DELTACORP
Change in Inventory,-34.02,-8.95,10.37,-0.23,0.63,-0.2,0.45,0.08,0.74,0.46,DELTACORP
Power and Fuel,0.02,0.02,6.23,12.23,10.96,10.3,12.96,17.37,17.03,9.61,DELTACORP
Other Mfr. Exp,0.45,0.33,2.77,7.74,6.08,8.49,11.32,16.05,14.45,9.08,DELTACORP
Employee Cost,6.8,4.63,19.76,29.04,36.13,39.57,62.97,77.35,71.76,51.78,DELTACORP
Selling and admin,3.05,3.32,38.0,60.63,85.12,103.67,95.83,107.13,112.33,75.09,DELTACORP
Other Expenses,0.41,0.07,2.09,3.8,4.2,3.85,15.49,20.75,22.57,11.03,DELTACORP
Other Income,14.1,31.61,50.76,10.32,-0.48,4.66,22.94,65.97,-22.34,82.4,DELTACORP
Depreciation,0.41,0.36,5.45,11.9,11.13,12.05,14.64,16.18,19.38,15.94,DELTACORP
Interest,5.61,0.34,13.37,16.36,15.44,13.55,4.63,0.8,1.51,0.86,DELTACORP
Profit before tax,18.4,26.64,74.92,53.0,55.78,76.41,160.23,259.85,149.3,96.58,DELTACORP
Tax,5.93,5.03,12.79,21.1,18.69,23.78,55.67,76.53,49.74,9.83,DELTACORP
Net profit,12.47,21.62,62.13,31.9,37.1,52.62,104.56,183.32,99.56,86.75,DELTACORP
