Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,7.49,7.49,7.49,7.49,7.49,7.49,7.49,7.5,7.51,7.52,HIL
Reserves,335.14,378.19,380.79,428.18,452.58,496.03,558.63,639.36,697.52,868.99,HIL
Borrowings,104.99,174.61,67.67,120.38,157.72,71.94,66.77,390.16,429.03,145.47,HIL
Other Liabilities,224.56,226.37,268.21,295.84,288.66,304.99,385.8,415.92,402.93,379.22,HIL
Total,672.18,786.66,724.16,851.89,906.45,880.45,1018.69,1452.94,1536.99,1401.2,HIL
Net Block,309.54,340.0,379.66,480.12,505.22,507.7,492.02,556.19,566.05,591.58,HIL
Capital Work in Progress,16.83,19.32,33.12,7.27,10.99,6.86,49.03,29.32,27.43,7.76,HIL
Investments,9.0,8.88,8.77,9.35,8.52,19.83,120.96,273.93,290.02,303.81,HIL
Other Assets,336.81,418.46,302.61,355.15,381.72,346.06,356.68,593.5,653.49,498.05,HIL
Total,672.18,786.66,724.16,851.89,906.45,880.45,1018.69,1452.94,1536.99,1401.2,HIL
Receivables,84.64,101.36,67.46,68.56,101.32,86.37,99.66,115.06,94.45,79.17,HIL
Inventory,185.33,246.61,173.61,220.39,222.39,206.2,185.06,219.87,283.52,213.19,HIL
Cash & Bank,9.44,9.67,7.77,5.7,4.04,9.97,13.78,10.54,9.87,14.87,HIL
No. of Equity Shares,7489763.0,7462563.0,7489763.0,7489763.0,7489763.0,7489763.0,7489763.0,7498543.0,7505503.0,7519743.0,HIL
New Bonus Shares,,,,,,,,,,,HIL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,HIL
