Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1393.65,1308.0,1291.95,1283.59,1204.27,1089.06,1013.32,971.49,987.59,930.75,DHANBANK
Raw Material Cost,,,,,,,,,,,DHANBANK
Change in Inventory,,,,,,,,,,,DHANBANK
Power and Fuel,,,,,,,,,,,DHANBANK
Other Mfr. Exp,3.33,3.17,3.23,4.89,2.54,2.29,2.16,1.88,2.25,2.61,DHANBANK
Employee Cost,274.19,186.97,189.54,211.87,213.4,195.12,163.87,161.86,185.4,226.02,DHANBANK
Selling and admin,89.26,71.13,71.12,75.97,78.54,75.03,67.87,71.29,67.21,71.56,DHANBANK
Other Expenses,109.43,121.78,310.2,314.19,271.49,137.49,225.78,141.55,152.08,118.42,DHANBANK
Other Income,143.64,114.3,73.43,84.95,76.73,111.02,102.47,52.73,112.85,141.48,DHANBANK
Depreciation,29.47,30.96,31.29,18.32,24.9,20.32,13.46,11.26,13.32,15.33,DHANBANK
Interest,1146.13,1031.58,1011.83,984.75,899.6,757.46,667.52,624.72,614.41,601.1,DHANBANK
Profit before tax,-114.52,-23.29,-251.83,-241.45,-209.47,12.37,-24.87,11.66,65.77,37.19,DHANBANK
Tax,1.11,-25.91,0.09,0.02,-0.01,,,,,,DHANBANK
Net profit,-115.63,2.62,-251.91,-241.47,-209.45,12.38,-24.87,11.67,65.78,37.19,DHANBANK
