Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,142.86,143.17,152.0,166.1,166.1,166.1,166.1,354.02,354.02,354.02,HATHWAY
Reserves,651.33,658.23,772.16,1016.13,965.21,808.89,887.8,3948.03,3964.7,4076.08,HATHWAY
Borrowings,307.48,712.07,1128.72,1086.41,1573.46,836.89,819.46,984.19,970.12,,HATHWAY
Other Liabilities,168.42,348.19,319.82,313.08,633.21,289.53,302.75,271.88,227.91,219.9,HATHWAY
Total,1270.09,1861.66,2372.7,2581.72,3337.98,2101.41,2176.11,5558.12,5516.75,4650.0,HATHWAY
Net Block,549.75,896.25,1197.09,1272.47,1445.04,632.89,759.14,803.73,845.72,859.24,HATHWAY
Capital Work in Progress,95.15,198.82,228.98,156.6,277.79,55.71,39.07,51.56,26.61,28.5,HATHWAY
Investments,286.75,312.82,371.61,470.68,816.78,833.23,1089.74,4077.29,1111.46,3183.0,HATHWAY
Other Assets,338.44,453.77,575.02,681.97,798.37,579.58,288.16,625.54,3532.96,579.26,HATHWAY
Total,1270.09,1861.66,2372.7,2581.72,3337.98,2101.41,2176.11,5558.12,5516.75,4650.0,HATHWAY
Receivables,135.47,205.14,266.22,302.2,293.11,24.23,30.18,6.5,0.21,1.11,HATHWAY
Inventory,1.07,1.51,1.73,6.02,18.17,20.12,15.64,12.98,11.79,5.23,HATHWAY
Cash & Bank,56.04,10.67,2.95,20.41,27.2,13.79,4.47,103.12,3050.48,273.48,HATHWAY
No. of Equity Shares,142857100.0,143173200.0,151998900.0,830494500.0,830494500.0,830494500.0,830494500.0,1770104500.0,1770104500.0,1770104500.0,HATHWAY
New Bonus Shares,,,,,,,,,,,HATHWAY
Face value,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,HATHWAY
