Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,81.96,105.94,141.4,140.39,161.1,163.22,198.38,248.68,309.31,322.28,ROSSELLIND
Raw Material Cost,1.01,0.92,3.48,7.07,10.2,19.9,35.94,63.98,100.57,83.24,ROSSELLIND
Change in Inventory,-1.27,0.7,0.67,1.2,2.8,0.43,2.08,4.55,11.31,0.52,ROSSELLIND
Power and Fuel,5.15,7.33,9.77,10.12,10.56,11.51,12.0,12.98,13.64,12.3,ROSSELLIND
Other Mfr. Exp,6.92,9.61,13.7,15.2,14.83,14.24,15.1,14.74,13.09,16.03,ROSSELLIND
Employee Cost,31.2,44.52,55.1,64.62,78.78,87.05,94.12,109.16,108.38,115.74,ROSSELLIND
Selling and admin,8.35,11.05,13.84,17.49,18.66,22.72,25.02,26.27,21.76,19.8,ROSSELLIND
Other Expenses,2.43,4.03,8.75,7.05,7.1,4.49,4.86,5.39,13.44,6.35,ROSSELLIND
Other Income,-0.3,15.35,4.31,2.51,4.73,3.07,1.82,0.19,2.77,-0.01,ROSSELLIND
Depreciation,1.96,3.07,4.16,9.56,9.53,8.81,9.67,9.96,8.62,11.93,ROSSELLIND
Interest,0.56,2.45,8.85,7.24,6.91,5.9,7.18,10.55,11.63,16.44,ROSSELLIND
Profit before tax,22.81,39.01,28.73,5.75,12.06,-7.9,-1.61,0.39,32.26,40.96,ROSSELLIND
Tax,4.1,8.73,8.33,1.74,2.48,-6.59,-1.85,-0.18,13.71,8.05,ROSSELLIND
Net profit,18.71,30.28,20.4,4.0,9.57,-1.31,0.24,0.57,18.55,32.91,ROSSELLIND
