Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,207.38,247.3,318.7,423.95,445.44,472.55,518.26,609.3,573.29,396.77,BIL
Raw Material Cost,116.51,155.41,193.46,256.42,258.64,288.53,315.91,354.62,325.06,211.05,BIL
Change in Inventory,-5.39,2.09,4.4,8.35,14.19,9.8,20.41,14.15,8.51,-0.86,BIL
Power and Fuel,0.63,0.66,1.01,1.24,1.44,1.53,1.71,1.8,1.83,1.5,BIL
Other Mfr. Exp,40.02,40.83,57.53,82.6,92.33,85.88,101.01,124.83,121.69,89.22,BIL
Employee Cost,9.04,12.02,17.58,21.35,27.72,33.18,34.62,37.64,40.86,36.55,BIL
Selling and admin,13.74,15.43,19.96,34.25,35.47,34.88,39.2,40.22,31.07,20.63,BIL
Other Expenses,2.09,2.1,2.36,2.63,3.86,3.68,4.27,5.36,4.98,3.83,BIL
Other Income,2.27,2.11,1.6,2.47,2.61,5.6,5.21,4.13,4.47,4.22,BIL
Depreciation,1.63,2.0,2.53,3.86,4.13,4.59,6.29,6.93,8.73,8.36,BIL
Interest,9.18,10.81,17.06,11.11,15.75,16.35,20.46,31.27,27.05,26.61,BIL
Profit before tax,11.42,12.24,13.21,21.31,22.9,19.33,20.41,24.91,25.0,2.38,BIL
Tax,4.05,3.94,4.56,7.25,8.13,6.86,7.28,8.66,3.49,0.8,BIL
Net profit,7.37,8.3,8.64,14.07,14.77,12.48,13.13,16.25,21.51,1.58,BIL
