Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1182.26,1337.43,651.07,929.86,1455.61,1751.79,1480.75,1124.99,1609.29,1561.18,BANARISUG
Raw Material Cost,775.08,940.66,704.76,614.68,932.88,822.63,635.06,1039.45,1097.58,1103.93,BANARISUG
Change in Inventory,76.36,143.47,426.02,31.23,-28.2,-336.07,-405.71,395.14,36.24,31.72,BANARISUG
Power and Fuel,61.61,46.34,52.86,34.44,48.12,46.93,57.34,69.39,64.59,43.12,BANARISUG
Other Mfr. Exp,95.28,92.32,71.97,75.93,100.95,48.36,22.07,87.08,92.21,85.49,BANARISUG
Employee Cost,53.25,63.34,58.49,65.93,78.53,94.85,94.97,102.05,111.89,112.39,BANARISUG
Selling and admin,38.53,51.48,40.47,41.79,62.05,54.18,53.28,38.24,44.97,32.96,BANARISUG
Other Expenses,8.12,1.79,0.7,0.17,0.52,1.11,1.81,2.38,2.83,4.43,BANARISUG
Other Income,3.23,-5.5,-1.82,16.28,2.84,5.72,5.29,7.68,3.86,9.02,BANARISUG
Depreciation,66.77,59.95,51.96,51.26,61.54,69.45,69.61,66.77,64.94,65.72,BANARISUG
Interest,50.78,45.16,61.92,92.84,115.87,97.07,33.82,29.61,44.34,39.34,BANARISUG
Profit before tax,112.43,174.36,32.14,0.33,29.79,186.86,112.37,92.84,126.04,114.54,BANARISUG
Tax,6.76,31.86,3.46,-0.69,-1.94,41.69,25.1,16.9,30.41,22.39,BANARISUG
Net profit,105.67,142.49,28.69,1.03,31.72,145.17,87.27,75.94,95.64,92.14,BANARISUG
